exp_id,rep,weather,start_point,end_point,result,initial_distance,final_distance,final_time,time_out,,,,,
10,0,8,138,17,1,10208.35972,191.0924374,26.733,57.3184,100,150,1,0.1,20
10,0,8,47,16,1,4750.866533,182.5285524,13.802,36.6166,100,150,1,0.1,20
10,0,8,26,9,0,7034.791722,1569.378114,42.5314,42.5314,100,150,1,0.1,20
10,0,8,42,49,0,6391.949464,4627.172685,36.6166,36.6166,100,150,1,0.1,20
10,0,8,140,124,0,5823.768282,3720.846168,36.6166,36.6166,100,150,1,0.1,20
11,0,8,105,29,0,28044.94571,17984.82249,335.314,335.314,100,150,1,0.1,20
11,0,8,27,130,0,17494.69134,15437.02244,243.6346,243.6346,100,150,1,0.1,20
11,0,8,102,87,0,39180.74011,40268.04564,364.888,364.888,100,150,1,0.1,20
11,0,8,132,27,0,21656.7027,5194.041735,364.888,364.888,100,150,1,0.1,20
11,0,8,24,44,1,13482.32708,197.494563,40.736,75.0628,100,150,1,0.1,20
0,0,1,36,40,0,7132,5988.081371,36.6166,36.6166,100,150,1,0.1,30
0,0,1,39,35,1,7132,161.8117109,10.787,36.6166,100,150,1,0.1,30
0,0,1,110,114,0,6265.005108,841.7021171,30.7018,30.7018,100,150,1,0.1,30
0,0,1,7,3,1,4638,192.6836827,7.839,24.787,100,150,1,0.1,30
0,0,1,0,4,1,5477.061712,186.2566651,10.921,27.7444,100,150,1,0.1,30
1,0,1,138,17,0,10208.35972,1429.65278,57.3184,57.3184,100,150,1,0.1,30
1,0,1,47,16,0,4750.866533,1034.355914,36.6166,36.6166,100,150,1,0.1,30
1,0,1,26,9,0,7034.791722,4434.394759,42.5314,42.5314,100,150,1,0.1,30
1,0,1,42,49,0,6391.949464,6139.110692,36.6166,36.6166,100,150,1,0.1,30
1,0,1,140,124,0,5823.768282,3864.31228,36.6166,36.6166,100,150,1,0.1,30
2,0,1,105,29,0,28044.94571,17676.72071,335.314,335.314,100,150,1,0.1,30
2,0,1,27,130,0,17494.69134,21578.46433,243.6346,243.6346,100,150,1,0.1,30
2,0,1,102,87,0,39180.74011,40060.55974,364.888,364.888,100,150,1,0.1,30
2,0,1,132,27,0,21656.7027,7188.912526,364.888,364.888,100,150,1,0.1,30
2,0,1,24,44,0,13482.32708,8207.484849,75.0628,75.0628,100,150,1,0.1,30
3,0,3,36,40,0,7132,3922.267549,36.6166,36.6166,100,150,1,0.1,30
3,0,3,39,35,1,7132,182.0057875,10.586,36.6166,100,150,1,0.1,30
3,0,3,110,114,0,6265.005108,3670.483597,30.7018,30.7018,100,150,1,0.1,30
3,0,3,7,3,0,4638,1047.404127,24.787,24.787,100,150,1,0.1,30
3,0,3,0,4,0,5477.061712,2285.36656,27.7444,27.7444,100,150,1,0.1,30
4,0,3,138,17,0,10208.35972,2853.501733,57.3184,57.3184,100,150,1,0.1,30
4,0,3,47,16,1,4750.866533,192.1785541,26.197,36.6166,100,150,1,0.1,30
4,0,3,26,9,0,7034.791722,2664.827322,42.5314,42.5314,100,150,1,0.1,30
4,0,3,42,49,0,6391.949464,4877.313604,36.6166,36.6166,100,150,1,0.1,30
4,0,3,140,124,1,5823.768282,197.7782867,19.229,36.6166,100,150,1,0.1,30
5,0,3,105,29,0,28044.94571,16593.67401,335.314,335.314,100,150,1,0.1,30
5,0,3,27,130,0,17494.69134,16338.41034,243.6346,243.6346,100,150,1,0.1,30
5,0,3,102,87,0,39180.74011,40249.23487,364.888,364.888,100,150,1,0.1,30
5,0,3,132,27,0,21656.7027,7887.111698,364.888,364.888,100,150,1,0.1,30
5,0,3,24,44,0,13482.32708,7276.461139,75.0628,75.0628,100,150,1,0.1,30
6,0,6,36,40,1,7132,192.2877,12.998,36.6166,100,150,1,0.1,30
6,0,6,39,35,0,7132,412.5081245,36.6166,36.6166,100,150,1,0.1,30
6,0,6,110,114,1,6265.005108,174.358729,11.591,30.7018,100,150,1,0.1,30
6,0,6,7,3,0,4638,815.3097683,24.787,24.787,100,150,1,0.1,30
6,0,6,0,4,0,5477.061712,409.0362922,27.7444,27.7444,100,150,1,0.1,30
7,0,6,138,17,0,10208.35972,2259.545904,57.3184,57.3184,100,150,1,0.1,30
7,0,6,47,16,0,4750.866533,9418.44169,36.6166,36.6166,100,150,1,0.1,30
7,0,6,26,9,0,7034.791722,5198.591381,42.5314,42.5314,100,150,1,0.1,30
7,0,6,42,49,0,6391.949464,4695.336742,36.6166,36.6166,100,150,1,0.1,30
7,0,6,140,124,0,5823.768282,10650.40477,36.6166,36.6166,100,150,1,0.1,30
8,0,6,105,29,0,28044.94571,25847.19172,335.314,335.314,100,150,1,0.1,30
8,0,6,27,130,0,17494.69134,20012.47927,243.6346,243.6346,100,150,1,0.1,30
8,0,6,102,87,0,39180.74011,39998.76526,364.888,364.888,100,150,1,0.1,30
8,0,6,132,27,0,21656.7027,5894.231133,364.888,364.888,100,150,1,0.1,30
8,0,6,24,44,0,13482.32708,6277.620652,75.0628,75.0628,100,150,1,0.1,30
9,0,8,36,40,1,7132,196.3261879,15.946,36.6166,100,150,1,0.1,30
9,0,8,39,35,1,7132,165.4415034,11.591,36.6166,100,150,1,0.1,30
9,0,8,110,114,0,6265.005108,1629.438209,30.7018,30.7018,100,150,1,0.1,30
9,0,8,7,3,1,4638,175.7549745,10.854,24.787,100,150,1,0.1,30
9,0,8,0,4,1,5477.061712,186.6012013,11.658,27.7444,100,150,1,0.1,30
10,0,8,138,17,0,10208.35972,2923.866787,57.3184,57.3184,100,150,1,0.1,30
10,0,8,47,16,0,4750.866533,2408.617346,36.6166,36.6166,100,150,1,0.1,30
10,0,8,26,9,0,7034.791722,5063.466901,42.5314,42.5314,100,150,1,0.1,30
10,0,8,42,49,0,6391.949464,1819.812231,36.6166,36.6166,100,150,1,0.1,30
10,0,8,140,124,0,5823.768282,8763.780522,36.6166,36.6166,100,150,1,0.1,30
11,0,8,105,29,0,28044.94571,18065.03945,335.314,335.314,100,150,1,0.1,30
11,0,8,27,130,0,17494.69134,17254.12551,243.6346,243.6346,100,150,1,0.1,30
11,0,8,102,87,0,39180.74011,40436.41729,364.888,364.888,100,150,1,0.1,30
11,0,8,132,27,0,21656.7027,18924.48457,364.888,364.888,100,150,1,0.1,30
11,0,8,24,44,0,13482.32708,8082.614658,75.0628,75.0628,100,150,1,0.1,30
