exp_id,rep,weather,start_point,end_point,result,initial_distance,final_distance,final_time,time_out,,
3,0,3,47,64,1,25835,181.1027173,56.012,104.6368,20,50
3,0,3,147,90,1,18045,188.641436,34.304,75.0628,20,50
3,0,3,33,87,1,9960.097184,185.3156492,13.802,45.4888,20,50
4,0,3,138,17,1,10208.35972,195.2389401,39.999,57.3184,20,50
4,0,3,47,16,1,4750.866533,191.381542,13.601,36.6166,20,50
4,0,3,26,9,1,7034.791722,188.8790273,20.971,42.5314,20,50
4,0,3,42,49,1,6391.949464,199.5371835,17.353,36.6166,20,50
4,0,3,140,124,1,5823.768282,191.135512,16.616,36.6166,20,50
4,0,3,85,98,1,5187.104105,186.3364428,11.792,33.6592,20,50
4,0,3,65,133,1,4033.868999,172.2892058,138.355,261.379,20,50
4,0,3,137,51,1,5133.075345,172.134115,33.098,72.1054,20,50
4,0,3,76,66,1,7811.423686,190.318582,17.621,45.4888,20,50
4,0,3,46,39,1,7143.2242,161.2037131,27.872,39.574,20,50
5,0,3,105,29,0,28044.94571,16373.52324,335.314,335.314,20,50
5,0,3,27,130,1,17494.69134,173.1362922,126.027,243.6346,20,50
5,0,3,102,87,1,39180.74011,174.9742231,151.554,364.888,20,50
5,0,3,132,27,1,21656.7027,174.4151065,202.608,364.888,20,50
5,0,3,24,44,1,13482.32708,183.4495468,59.094,75.0628,20,50
5,0,3,96,26,1,14826,188.2074131,31.155,63.2332,20,50
5,0,3,34,67,1,38476.3895,198.1843407,139.494,190.4014,20,50
5,0,3,28,1,1,18389.9124,194.7267,50.518,86.8924,20,50
5,0,3,140,134,1,21063.72327,168.2234261,82.343,104.6368,20,50
5,0,3,105,9,1,25367.98134,189.6224519,158.12,187.444,20,50
6,0,6,36,40,1,7132,178.8753151,14.941,36.6166,20,50
6,0,6,39,35,1,7132,185.5611138,12.663,36.6166,20,50
6,0,6,110,114,1,6265.005108,195.6047782,13.534,30.7018,20,50
6,0,6,7,3,1,4638,165.1599562,10.653,24.787,20,50
6,0,6,0,4,1,5477.061712,198.8329209,11.859,27.7444,20,50
6,0,6,68,50,1,26154,183.3891359,47.972,104.6368,20,50
6,0,6,61,59,1,3471,183.5058452,6.566,21.8296,20,50
6,0,6,47,64,1,25835,181.2962189,47.972,104.6368,20,50
6,0,6,147,90,1,18045,198.8129832,36.381,75.0628,20,50
6,0,6,33,87,1,9960.097184,172.956183,17.822,45.4888,20,50
7,0,6,138,17,1,10208.35972,177.4460753,32.428,57.3184,20,50
7,0,6,47,16,0,4750.866533,10181.74615,36.6166,36.6166,20,50
7,0,6,26,9,1,7034.791722,183.7499495,20.234,42.5314,20,50
7,0,6,42,49,1,6391.949464,180.4014452,15.678,36.6166,20,50
7,0,6,140,124,1,5823.768282,188.7535261,15.41,36.6166,20,50
7,0,6,85,98,1,5187.104105,185.1503177,10.653,33.6592,20,50
7,0,6,65,133,1,4033.868999,179.5098972,133.464,261.379,20,50
7,0,6,137,51,1,5133.075345,179.4161508,32.16,72.1054,20,50
7,0,6,76,66,1,7811.423686,177.1093469,17.42,45.4888,20,50
7,0,6,46,39,1,7143.2242,193.8918329,17.822,39.574,20,50
8,0,6,105,29,1,28044.94571,161.8303641,257.213,335.314,20,50
8,0,6,27,130,0,17494.69134,26557.39569,243.6346,243.6346,20,50
8,0,6,102,87,1,39180.74011,199.2554863,156.244,364.888,20,50
8,0,6,132,27,1,21656.7027,186.4245203,251.585,364.888,20,50
8,0,6,24,44,1,13482.32708,191.9823767,40.468,75.0628,20,50
8,0,6,96,26,1,14826,199.0534839,47.369,63.2332,20,50
8,0,6,34,67,1,38476.3895,187.6939519,144.854,190.4014,20,50
8,0,6,28,1,1,18389.9124,170.4191526,50.585,86.8924,20,50
8,0,6,140,134,0,21063.72327,14987.50256,104.6368,104.6368,20,50
8,0,6,105,9,1,25367.98134,184.0739384,158.79,187.444,20,50
9,0,8,36,40,1,7132,177.9034635,14.74,36.6166,20,50
9,0,8,39,35,1,7132,174.0481928,10.988,36.6166,20,50
9,0,8,110,114,1,6265.005108,167.0523455,13.4,30.7018,20,50
9,0,8,7,3,1,4638,171.1061829,10.385,24.787,20,50
9,0,8,0,4,1,5477.061712,170.5608523,11.926,27.7444,20,50
9,0,8,68,50,1,26154,171.5897197,43.282,104.6368,20,50
9,0,8,61,59,1,3471,172.0123256,6.633,21.8296,20,50
9,0,8,47,64,1,25835,176.8743547,48.039,104.6368,20,50
9,0,8,147,90,1,18045,185.506623,36.582,75.0628,20,50
9,0,8,33,87,1,9960.097184,169.4307356,13.802,45.4888,20,50
10,0,8,138,17,1,10208.35972,175.2254068,39.932,57.3184,20,50
10,0,8,47,16,1,4750.866533,174.6397018,13.199,36.6166,20,50
10,0,8,26,9,1,7034.791722,184.8060208,19.765,42.5314,20,50
10,0,8,42,49,1,6391.949464,184.7494657,15.812,36.6166,20,50
10,0,8,140,124,1,5823.768282,179.7583963,15.343,36.6166,20,50
10,0,8,85,98,1,5187.104105,196.5458444,13.467,33.6592,20,50
10,0,8,65,133,1,4033.868999,179.2865448,153.296,261.379,20,50
10,0,8,137,51,0,5133.075345,5345.535733,72.1054,72.1054,20,50
10,0,8,76,66,1,7811.423686,164.9905389,17.353,45.4888,20,50
10,0,8,46,39,1,7143.2242,171.4688196,17.822,39.574,20,50
11,0,8,105,29,1,28044.94571,172.9988912,179.225,335.314,20,50
11,0,8,27,130,0,17494.69134,9719.207239,243.6346,243.6346,20,50
11,0,8,102,87,1,39180.74011,190.6569079,143.849,364.888,20,50
11,0,8,132,27,1,21656.7027,180.4470992,198.052,364.888,20,50
11,0,8,24,44,1,13482.32708,177.5170118,42.277,75.0628,20,50
11,0,8,96,26,1,14826,199.8886933,31.088,63.2332,20,50
11,0,8,34,67,1,38476.3895,182.2118014,139.092,190.4014,20,50
11,0,8,28,1,1,18389.9124,173.3775922,42.612,86.8924,20,50
11,0,8,140,134,0,21063.72327,13058.08619,104.6368,104.6368,20,50
11,0,8,105,9,1,25367.98134,190.3086662,156.11,187.444,20,50
12,0,1,36,40,1,7132,183.5210771,14.74,36.6166,20,50
12,0,1,39,35,1,7132,184.2983535,10.72,36.6166,20,50
12,0,1,110,114,1,6265.005108,170.8941183,13.467,30.7018,20,50
12,0,1,7,3,1,4638,185.3607664,10.385,24.787,20,50
12,0,1,0,4,1,5477.061712,187.4091792,11.859,27.7444,20,50
12,0,1,68,50,1,26154,180.7422939,44.354,104.6368,20,50
12,0,1,61,59,1,3471,182.6169396,6.767,21.8296,20,50
12,0,1,47,64,1,25835,191.7514675,49.714,104.6368,20,50
12,0,1,147,90,1,18045,197.055066,39.999,75.0628,20,50
12,0,1,33,87,1,9960.097184,165.5762457,14.673,45.4888,20,50
13,0,1,138,17,1,10208.35972,186.6845515,33.165,57.3184,20,50
13,0,1,47,16,1,4750.866533,180.8322178,13.199,36.6166,20,50
13,0,1,26,9,1,7034.791722,166.904601,19.832,42.5314,20,50
13,0,1,42,49,1,6391.949464,194.4791063,17.219,36.6166,20,50
13,0,1,140,124,1,5823.768282,189.0146567,15.477,36.6166,20,50
13,0,1,85,98,1,5187.104105,151.4026909,12.73,33.6592,20,50
13,0,1,65,133,1,4033.868999,163.7476299,216.477,261.379,20,50
13,0,1,137,51,1,5133.075345,199.8905216,30.217,72.1054,20,50
13,0,1,76,66,1,7811.423686,175.6865615,17.286,45.4888,20,50
13,0,1,46,39,0,7143.2242,5721.639644,39.574,39.574,20,50
14,0,1,105,29,1,28044.94571,186.589028,197.382,335.314,20,50
14,0,1,27,130,1,17494.69134,186.3188324,140.164,243.6346,20,50
14,0,1,102,87,1,39180.74011,186.0089078,191.352,364.888,20,50
14,0,1,132,27,1,21656.7027,179.3316069,203.546,364.888,20,50
14,0,1,24,44,1,13482.32708,180.7550472,59.764,75.0628,20,50
14,0,1,96,26,1,14826,193.1464691,35.51,63.2332,20,50
14,0,1,34,67,1,38476.3895,187.3833869,138.154,190.4014,20,50
14,0,1,28,1,1,18389.9124,195.1655434,50.652,86.8924,20,50
14,0,1,140,134,1,21063.72327,186.0583751,82.946,104.6368,20,50
14,0,1,105,9,1,25367.98134,187.3249763,158.723,187.444,20,50
15,0,3,36,40,1,7132,174.6126375,14.74,36.6166,20,50
15,0,3,39,35,1,7132,170.0506481,10.787,36.6166,20,50
15,0,3,110,114,1,6265.005108,195.9068545,13.333,30.7018,20,50
15,0,3,7,3,1,4638,179.2322685,10.385,24.787,20,50
15,0,3,0,4,1,5477.061712,188.3352821,12.06,27.7444,20,50
15,0,3,68,50,1,26154,198.8566302,43.483,104.6368,20,50
15,0,3,61,59,1,3471,163.8331719,7.504,21.8296,20,50
15,0,3,47,64,1,25835,191.8040847,48.173,104.6368,20,50
15,0,3,147,90,1,18045,183.2658823,36.448,75.0628,20,50
15,0,3,33,87,1,9960.097184,182.9699255,13.936,45.4888,20,50
16,0,3,138,17,1,10208.35972,189.9579096,30.753,57.3184,20,50
16,0,3,47,16,1,4750.866533,186.7401868,13.802,36.6166,20,50
16,0,3,26,9,1,7034.791722,175.4223501,20.971,42.5314,20,50
16,0,3,42,49,1,6391.949464,199.5525184,16.013,36.6166,20,50
16,0,3,140,124,1,5823.768282,177.7128167,15.209,36.6166,20,50
16,0,3,85,98,1,5187.104105,170.0192221,11.658,33.6592,20,50
16,0,3,65,133,1,4033.868999,186.1933646,132.928,261.379,20,50
16,0,3,137,51,1,5133.075345,179.6433392,33.031,72.1054,20,50
16,0,3,76,66,1,7811.423686,197.1769419,17.286,45.4888,20,50
16,0,3,46,39,1,7143.2242,138.8645271,19.43,39.574,20,50
17,0,3,105,29,1,28044.94571,196.7917142,283.343,335.314,20,50
17,0,3,27,130,1,17494.69134,193.7947027,125.826,243.6346,20,50
17,0,3,102,87,1,39180.74011,193.7205451,152.961,364.888,20,50
17,0,3,132,27,1,21656.7027,183.6569057,201,364.888,20,50
17,0,3,24,44,0,13482.32708,13482.32244,75.0628,75.0628,20,50
17,0,3,96,26,1,14826,195.5740037,32.16,63.2332,20,50
17,0,3,34,67,1,38476.3895,182.0340702,140.03,190.4014,20,50
17,0,3,28,1,1,18389.9124,185.3725329,50.719,86.8924,20,50
17,0,3,140,134,1,21063.72327,169.8262081,82.343,104.6368,20,50
17,0,3,105,9,1,25367.98134,183.8693034,158.388,187.444,20,50
18,0,6,36,40,1,7132,186.2439537,14.874,36.6166,20,50
18,0,6,39,35,1,7132,168.7331468,12.663,36.6166,20,50
18,0,6,110,114,1,6265.005108,198.9691848,13.4,30.7018,20,50
18,0,6,7,3,1,4638,198.7861652,10.519,24.787,20,50
18,0,6,0,4,1,5477.061712,192.8473931,11.859,27.7444,20,50
18,0,6,68,50,1,26154,191.8088865,46.565,104.6368,20,50
18,0,6,61,59,1,3471,166.9576397,6.566,21.8296,20,50
18,0,6,47,64,1,25835,170.1853375,47.972,104.6368,20,50
18,0,6,147,90,1,18045,184.5176882,36.582,75.0628,20,50
18,0,6,33,87,1,9960.097184,186.1710383,17.889,45.4888,20,50
19,0,6,138,17,0,10208.35972,3499.381224,57.3184,57.3184,20,50
19,0,6,47,16,0,4750.866533,10126.4061,36.6166,36.6166,20,50
19,0,6,26,9,1,7034.791722,178.4349736,21.373,42.5314,20,50
19,0,6,42,49,1,6391.949464,186.7158811,15.678,36.6166,20,50
19,0,6,140,124,1,5823.768282,177.8397528,17.487,36.6166,20,50
19,0,6,85,98,1,5187.104105,192.7993297,11.524,33.6592,20,50
19,0,6,65,133,1,4033.868999,180.8509657,133.196,261.379,20,50
19,0,6,137,51,1,5133.075345,164.1815529,31.825,72.1054,20,50
19,0,6,76,66,1,7811.423686,186.9518076,16.951,45.4888,20,50
19,0,6,46,39,1,7143.2242,158.8570712,17.822,39.574,20,50
20,0,6,105,29,1,28044.94571,178.1319008,181.168,335.314,20,50
20,0,6,27,130,0,17494.69134,18867.07241,243.6346,243.6346,20,50
20,0,6,102,87,1,39180.74011,176.4134361,156.713,364.888,20,50
20,0,6,132,27,0,21656.7027,9561.325797,364.888,364.888,20,50
20,0,6,24,44,1,13482.32708,178.7229283,42.21,75.0628,20,50
20,0,6,96,26,1,14826,196.5643238,47.637,63.2332,20,50
20,0,6,34,67,1,38476.3895,177.1993512,139.963,190.4014,20,50
20,0,6,28,1,1,18389.9124,171.7954174,52.528,86.8924,20,50
20,0,6,140,134,0,21063.72327,14981.45585,104.6368,104.6368,20,50
20,0,6,105,9,1,25367.98134,174.5095814,160.13,187.444,20,50
21,0,8,36,40,1,7132,171.1437717,14.74,36.6166,20,50
21,0,8,39,35,1,7132,155.3531867,10.653,36.6166,20,50
21,0,8,110,114,1,6265.005108,188.7474022,13.333,30.7018,20,50
21,0,8,7,3,1,4638,196.662863,10.184,24.787,20,50
21,0,8,0,4,1,5477.061712,198.8607784,11.859,27.7444,20,50
21,0,8,68,50,1,26154,187.2781001,44.89,104.6368,20,50
21,0,8,61,59,1,3471,181.3138018,6.499,21.8296,20,50
21,0,8,47,64,1,25835,179.902725,48.039,104.6368,20,50
21,0,8,147,90,1,18045,182.3295588,36.515,75.0628,20,50
21,0,8,33,87,1,9960.097184,187.6594331,13.869,45.4888,20,50
22,0,8,138,17,1,10208.35972,180.9727031,32.696,57.3184,20,50
22,0,8,47,16,1,4750.866533,199.3762967,13.199,36.6166,20,50
22,0,8,26,9,1,7034.791722,165.9077456,19.765,42.5314,20,50
22,0,8,42,49,1,6391.949464,188.3505275,15.745,36.6166,20,50
22,0,8,140,124,1,5823.768282,168.0004794,17.956,36.6166,20,50
22,0,8,85,98,1,5187.104105,180.435459,13.065,33.6592,20,50
22,0,8,65,133,1,4033.868999,186.2745917,151.353,261.379,20,50
22,0,8,137,51,0,5133.075345,5239.479717,72.1054,72.1054,20,50
22,0,8,76,66,1,7811.423686,167.5563425,17.353,45.4888,20,50
22,0,8,46,39,1,7143.2242,156.5928455,19.43,39.574,20,50
23,0,8,105,29,1,28044.94571,197.2618341,177.818,335.314,20,50
23,0,8,27,130,0,17494.69134,15395.36129,243.6346,243.6346,20,50
23,0,8,102,87,1,39180.74011,180.6787707,141.437,364.888,20,50
23,0,8,132,27,1,21656.7027,185.210248,198.119,364.888,20,50
23,0,8,24,44,1,13482.32708,174.2508405,42.746,75.0628,20,50
23,0,8,96,26,1,14826,191.9408605,30.887,63.2332,20,50
23,0,8,34,67,0,38476.3895,19954.01418,190.4014,190.4014,20,50
23,0,8,28,1,1,18389.9124,193.2256413,41.808,86.8924,20,50
23,0,8,140,134,1,21063.72327,196.2076818,83.817,104.6368,20,50
23,0,8,105,9,1,25367.98134,173.1433201,156.11,187.444,20,50
24,0,1,36,40,1,7132,197.5049324,14.807,36.6166,20,50
24,0,1,39,35,1,7132,165.4727178,10.787,36.6166,20,50
24,0,1,110,114,1,6265.005108,161.884204,13.534,30.7018,20,50
24,0,1,7,3,1,4638,199.9740645,10.385,24.787,20,50
24,0,1,0,4,1,5477.061712,195.1079656,11.859,27.7444,20,50
24,0,1,68,50,1,26154,162.9089915,42.277,104.6368,20,50
24,0,1,61,59,1,3471,162.2665699,6.767,21.8296,20,50
24,0,1,47,64,0,25835,14795.57386,104.6368,104.6368,20,50
24,0,1,147,90,1,18045,181.0140236,36.448,75.0628,20,50
24,0,1,33,87,1,9960.097184,197.1485854,14.405,45.4888,20,50
25,0,1,138,17,1,10208.35972,188.8317505,33.031,57.3184,20,50
25,0,1,47,16,1,4750.866533,171.677699,14.472,36.6166,20,50
25,0,1,26,9,1,7034.791722,184.5895098,21.507,42.5314,20,50
25,0,1,42,49,1,6391.949464,199.2807623,16.08,36.6166,20,50
25,0,1,140,124,1,5823.768282,164.3910899,15.477,36.6166,20,50
25,0,1,85,98,1,5187.104105,163.9209843,11.725,33.6592,20,50
25,0,1,65,133,1,4033.868999,164.9849402,153.899,261.379,20,50
25,0,1,137,51,1,5133.075345,163.7046428,27.872,72.1054,20,50
25,0,1,76,66,1,7811.423686,159.2918237,16.348,45.4888,20,50
25,0,1,46,39,0,7143.2242,7143.204265,39.574,39.574,20,50
26,0,1,105,29,1,28044.94571,195.4233901,178.421,335.314,20,50
26,0,1,27,130,1,17494.69134,189.1068093,129.444,243.6346,20,50
26,0,1,102,87,1,39180.74011,152.911633,149.41,364.888,20,50
26,0,1,132,27,0,21656.7027,791.946194,364.888,364.888,20,50
26,0,1,24,44,0,13482.32708,2988.866678,75.0628,75.0628,20,50
26,0,1,96,26,1,14826,191.6967426,35.51,63.2332,20,50
26,0,1,34,67,1,38476.3895,172.0780934,138.221,190.4014,20,50
26,0,1,28,1,1,18389.9124,177.6890477,50.652,86.8924,20,50
26,0,1,140,134,1,21063.72327,172.1656038,83.08,104.6368,20,50
26,0,1,105,9,1,25367.98134,170.8340337,158.388,187.444,20,50
27,0,3,36,40,1,7132,161.6760689,14.807,36.6166,20,50
27,0,3,39,35,1,7132,153.7722258,10.854,36.6166,20,50
27,0,3,110,114,1,6265.005108,168.0272872,13.467,30.7018,20,50
27,0,3,7,3,1,4638,176.0864282,10.385,24.787,20,50
27,0,3,0,4,1,5477.061712,167.6009096,11.993,27.7444,20,50
27,0,3,68,50,1,26154,183.9241452,45.426,104.6368,20,50
27,0,3,61,59,1,3471,197.851048,7.37,21.8296,20,50
27,0,3,47,64,0,25835,13034.8753,104.6368,104.6368,20,50
27,0,3,147,90,1,18045,170.1541758,36.448,75.0628,20,50
27,0,3,33,87,1,9960.097184,152.2657989,13.869,45.4888,20,50
28,0,3,138,17,1,10208.35972,188.2309664,39.932,57.3184,20,50
28,0,3,47,16,1,4750.866533,177.5844724,13.735,36.6166,20,50
28,0,3,26,9,1,7034.791722,184.2244257,21.373,42.5314,20,50
28,0,3,42,49,1,6391.949464,199.2018254,18.358,36.6166,20,50
28,0,3,140,124,1,5823.768282,190.6058934,16.482,36.6166,20,50
28,0,3,85,98,1,5187.104105,179.5813957,11.926,33.6592,20,50
28,0,3,65,133,1,4033.868999,180.1243016,139.293,261.379,20,50
28,0,3,137,51,1,5133.075345,173.7076654,32.964,72.1054,20,50
28,0,3,76,66,1,7811.423686,179.1632903,17.42,45.4888,20,50
28,0,3,46,39,1,7143.2242,144.319457,30.217,39.574,20,50
29,0,3,105,29,1,28044.94571,169.6065416,175.138,335.314,20,50
29,0,3,27,130,1,17494.69134,193.7610815,125.558,243.6346,20,50
29,0,3,102,87,1,39180.74011,158.2104389,153.966,364.888,20,50
29,0,3,132,27,1,21656.7027,179.9502683,199.526,364.888,20,50
29,0,3,24,44,1,13482.32708,197.3419751,46.163,75.0628,20,50
29,0,3,96,26,1,14826,187.2907862,30.217,63.2332,20,50
29,0,3,34,67,1,38476.3895,185.2347364,144.586,190.4014,20,50
29,0,3,28,1,1,18389.9124,192.5633659,50.585,86.8924,20,50
29,0,3,140,134,1,21063.72327,199.5993688,83.013,104.6368,20,50
29,0,3,105,9,1,25367.98134,181.0302659,158.656,187.444,20,50
30,0,6,36,40,1,7132,199.1753513,14.874,36.6166,20,50
30,0,6,39,35,1,7132,188.4870862,12.596,36.6166,20,50
30,0,6,110,114,1,6265.005108,185.2873444,13.4,30.7018,20,50
30,0,6,7,3,1,4638,176.1539608,10.586,24.787,20,50
30,0,6,0,4,1,5477.061712,174.0045231,11.658,27.7444,20,50
30,0,6,68,50,1,26154,180.4502547,47.838,104.6368,20,50
30,0,6,61,59,1,3471,153.0883748,6.7,21.8296,20,50
30,0,6,47,64,1,25835,189.9790769,55.677,104.6368,20,50
30,0,6,147,90,1,18045,176.337196,36.448,75.0628,20,50
30,0,6,33,87,1,9960.097184,187.7790694,17.956,45.4888,20,50
31,0,6,138,17,1,10208.35972,191.9599998,27.872,57.3184,20,50
31,0,6,47,16,0,4750.866533,15399.97099,36.6166,36.6166,20,50
31,0,6,26,9,1,7034.791722,193.8587161,21.239,42.5314,20,50
31,0,6,42,49,1,6391.949464,196.6549842,15.745,36.6166,20,50
31,0,6,140,124,1,5823.768282,184.0378649,17.152,36.6166,20,50
31,0,6,85,98,1,5187.104105,182.0032143,11.725,33.6592,20,50
31,0,6,65,133,1,4033.868999,173.6905558,133.33,261.379,20,50
31,0,6,137,51,1,5133.075345,168.2494853,28.475,72.1054,20,50
31,0,6,76,66,1,7811.423686,178.8721796,17.42,45.4888,20,50
31,0,6,46,39,1,7143.2242,192.2465912,17.755,39.574,20,50
32,0,6,105,29,1,28044.94571,196.2728478,312.957,335.314,20,50
32,0,6,27,130,0,17494.69134,22503.40118,243.6346,243.6346,20,50
32,0,6,102,87,1,39180.74011,169.6322298,162.475,364.888,20,50
32,0,6,132,27,0,21656.7027,8721.059732,364.888,364.888,20,50
32,0,6,24,44,1,13482.32708,189.8305909,40.602,75.0628,20,50
32,0,6,96,26,1,14826,190.0725438,47.503,63.2332,20,50
32,0,6,34,67,1,38476.3895,194.7710993,144.653,190.4014,20,50
32,0,6,28,1,1,18389.9124,179.4697015,49.848,86.8924,20,50
32,0,6,140,134,0,21063.72327,14997.14319,104.6368,104.6368,20,50
32,0,6,105,9,1,25367.98134,196.6275682,158.12,187.444,20,50
33,0,8,36,40,1,7132,184.3161255,14.74,36.6166,20,50
33,0,8,39,35,1,7132,172.9225802,10.988,36.6166,20,50
33,0,8,110,114,1,6265.005108,164.6740316,13.4,30.7018,20,50
33,0,8,7,3,1,4638,184.7399745,10.385,24.787,20,50
33,0,8,0,4,1,5477.061712,199.925781,11.859,27.7444,20,50
33,0,8,68,50,1,26154,194.3096943,44.622,104.6368,20,50
33,0,8,61,59,1,3471,160.9261202,6.499,21.8296,20,50
33,0,8,47,64,1,25835,190.6346508,47.972,104.6368,20,50
33,0,8,147,90,1,18045,177.8501874,36.582,75.0628,20,50
33,0,8,33,87,1,9960.097184,173.1443809,13.869,45.4888,20,50
34,0,8,138,17,1,10208.35972,189.5077329,32.629,57.3184,20,50
34,0,8,47,16,1,4750.866533,165.631472,13.199,36.6166,20,50
34,0,8,26,9,1,7034.791722,181.6906935,19.564,42.5314,20,50
34,0,8,42,49,1,6391.949464,188.3409173,15.879,36.6166,20,50
34,0,8,140,124,1,5823.768282,160.9188411,15.41,36.6166,20,50
34,0,8,85,98,1,5187.104105,197.196335,13.065,33.6592,20,50
34,0,8,65,133,1,4033.868999,178.368391,154.033,261.379,20,50
34,0,8,137,51,0,5133.075345,5251.434547,72.1054,72.1054,20,50
34,0,8,76,66,1,7811.423686,165.2936326,17.353,45.4888,20,50
34,0,8,46,39,1,7143.2242,178.6556427,17.822,39.574,20,50
35,0,8,105,29,1,28044.94571,176.4639703,179.426,335.314,20,50
35,0,8,27,130,0,17494.69134,6738.032499,243.6346,243.6346,20,50
35,0,8,102,87,1,39180.74011,157.98844,146.931,364.888,20,50
35,0,8,132,27,1,21656.7027,171.4744795,197.516,364.888,20,50
35,0,8,24,44,0,13482.32708,1815.543909,75.0628,75.0628,20,50
35,0,8,96,26,1,14826,183.8258777,31.155,63.2332,20,50
35,0,8,34,67,1,38476.3895,189.1418701,139.36,190.4014,20,50
35,0,8,28,1,1,18389.9124,184.7193989,42.545,86.8924,20,50
35,0,8,140,134,1,21063.72327,178.5580033,82.477,104.6368,20,50
35,0,8,105,9,1,25367.98134,189.2190303,155.909,187.444,20,50
