exp_id,rep,weather,start_point,end_point,result,initial_distance,final_distance,final_time,time_out,,
8,0,6,31,71,0,8946.938971,20415.43426,231.805,231.805,20,50
8,0,6,33,5,0,7886.740098,8266.93025,48.4462,48.4462,20,50
8,0,6,54,30,1,14039.95209,183.1218475,98.021,131.2534,20,50
8,0,6,10,61,1,8738.092755,198.4010422,82.946,148.9978,20,50
9,0,8,38,34,1,10329.00195,194.3528999,23.718,45.4888,20,50
9,0,8,4,2,1,983,192.581278,4.422,18.8722,20,50
9,0,8,12,10,0,7503.281549,7503.281591,36.6166,36.6166,20,50
9,0,8,62,55,1,8287.002441,177.9096584,15.142,39.574,20,50
9,0,8,43,47,1,7482,174.9810352,14.874,36.6166,20,50
9,0,8,64,66,1,4218.001953,178.6698954,9.581,24.787,20,50
9,0,8,78,76,1,4121,189.1113244,9.715,30.7018,20,50
9,0,8,59,57,1,2988.001953,172.8074749,6.164,21.8296,20,50
9,0,8,61,18,1,11579,183.9517027,22.646,54.361,20,50
9,0,8,35,39,1,1559,178.3397194,5.896,15.9148,20,50
10,0,8,37,76,0,5890.084238,4825.838027,39.574,39.574,20,50
10,0,8,8,24,1,5798.451724,167.1903663,16.415,36.6166,20,50
10,0,8,60,69,0,11052.70029,9621.308892,63.2332,63.2332,20,50
10,0,8,38,10,1,13017.30293,195.990051,31.222,63.2332,20,50
10,0,8,21,1,1,5547.246278,162.1175611,14.941,39.574,20,50
10,0,8,58,71,0,14392.71202,10325.84978,78.0202,78.0202,20,50
10,0,8,74,32,1,3986.474758,183.2850309,10.921,33.6592,20,50
10,0,8,44,0,1,5966.615201,195.96342,16.817,39.574,20,50
10,0,8,71,16,1,3635.097228,170.724762,10.653,33.6592,20,50
10,0,8,14,24,1,9243.393276,185.4720306,28.944,51.4036,20,50
11,0,8,19,66,1,13725.40311,181.5377782,128.573,225.8902,20,50
11,0,8,79,14,1,14827.70464,171.5931259,135.943,181.5292,20,50
11,0,8,19,57,1,8244.995678,185.4853859,144.854,264.3364,20,50
11,0,8,23,1,1,9135.900163,169.0257543,23.852,54.361,20,50
11,0,8,53,76,1,5457.223094,182.8743146,121.069,137.1682,20,50
11,0,8,42,13,1,5522.653478,185.4831389,87.502,95.7646,20,50
11,0,8,31,71,1,8946.938971,167.3253325,214.601,231.805,20,50
11,0,8,33,5,0,7886.740098,3305.113157,48.4462,48.4462,20,50
11,0,8,54,30,0,14039.95209,8061.775675,131.2534,131.2534,20,50
11,0,8,10,61,1,8738.092755,192.8130479,82.611,148.9978,20,50
12,0,1,38,34,1,10329.00195,195.8067175,23.785,45.4888,20,50
12,0,1,4,2,1,983,198.3232139,4.355,18.8722,20,50
12,0,1,12,10,0,7503.281549,7503.283536,36.6166,36.6166,20,50
12,0,1,62,55,1,8287.002441,186.0278471,16.951,39.574,20,50
12,0,1,43,47,1,7482,176.1611783,14.807,36.6166,20,50
12,0,1,64,66,1,4218.001953,191.2782767,9.849,24.787,20,50
12,0,1,78,76,1,4121,167.7938736,9.782,30.7018,20,50
12,0,1,59,57,1,2988.001953,183.4333489,7.638,21.8296,20,50
12,0,1,61,18,1,11579,173.6688712,24.053,54.361,20,50
12,0,1,35,39,1,1559,197.1590534,4.891,15.9148,20,50
13,0,1,37,76,1,5890.084238,191.7617044,15.946,39.574,20,50
13,0,1,8,24,1,5798.451724,199.6124182,21.574,36.6166,20,50
13,0,1,60,69,1,11052.70029,187.5028469,47.101,63.2332,20,50
13,0,1,38,10,0,13017.30293,667.5299382,63.2332,63.2332,20,50
13,0,1,21,1,1,5547.246278,188.2312786,15.209,39.574,20,50
13,0,1,58,71,0,14392.71202,3940.377817,78.0202,78.0202,20,50
13,0,1,74,32,1,3986.474758,175.3662432,14.137,33.6592,20,50
13,0,1,44,0,1,5966.615201,182.1308772,16.214,39.574,20,50
13,0,1,71,16,1,3635.097228,177.9974873,12.06,33.6592,20,50
13,0,1,14,24,1,9243.393276,198.5717144,29.48,51.4036,20,50
14,0,1,19,66,1,13725.40311,178.2867687,121.739,225.8902,20,50
14,0,1,79,14,0,14827.70464,14584.65936,181.5292,181.5292,20,50
14,0,1,19,57,0,8244.995678,21030.51988,264.3364,264.3364,20,50
14,0,1,23,1,1,9135.900163,193.0554007,26.398,54.361,20,50
14,0,1,53,76,0,5457.223094,21426.43935,137.1682,137.1682,20,50
14,0,1,42,13,0,5522.653478,5125.840105,95.7646,95.7646,20,50
14,0,1,31,71,0,8946.938971,21023.17364,231.805,231.805,20,50
14,0,1,33,5,0,7886.740098,3288.652568,48.4462,48.4462,20,50
14,0,1,54,30,1,14039.95209,189.3683855,85.425,131.2534,20,50
14,0,1,10,61,0,8738.092755,5923.716433,148.9978,148.9978,20,50
15,0,3,38,34,1,10329.00195,161.5127811,23.852,45.4888,20,50
15,0,3,4,2,1,983,182.4195284,4.623,18.8722,20,50
15,0,3,12,10,1,7503.281549,191.0067596,29.949,36.6166,20,50
15,0,3,62,55,1,8287.002441,191.9384606,17.018,39.574,20,50
15,0,3,43,47,1,7482,160.7316656,12.462,36.6166,20,50
15,0,3,64,66,1,4218.001953,168.1858478,9.983,24.787,20,50
15,0,3,78,76,1,4121,170.35935,10.452,30.7018,20,50
15,0,3,59,57,0,2988.001953,926.0428123,21.8296,21.8296,20,50
15,0,3,61,18,1,11579,188.6163821,22.981,54.361,20,50
15,0,3,35,39,1,1559,191.3002877,5.159,15.9148,20,50
16,0,3,37,76,0,5890.084238,5176.316011,39.574,39.574,20,50
16,0,3,8,24,1,5798.451724,175.9380651,19.028,36.6166,20,50
16,0,3,60,69,1,11052.70029,188.1176573,29.547,63.2332,20,50
