exp_id,rep,weather,start_point,end_point,result,initial_distance,final_distance,final_time,time_out,,
8,0,6,31,71,0,8946.938971,20386.29998,231.805,231.805,20,50
8,0,6,33,5,0,7886.740098,11013.16194,48.4462,48.4462,20,50
8,0,6,54,30,1,14039.95209,185.6915565,85.626,131.2534,20,50
8,0,6,10,61,1,8738.092755,168.0283986,88.172,148.9978,20,50
9,0,8,38,34,1,10329.00195,189.4713007,23.785,45.4888,20,50
9,0,8,4,2,1,983,194.2549247,4.422,18.8722,20,50
9,0,8,12,10,0,7503.281549,7503.283557,36.6166,36.6166,20,50
9,0,8,62,55,1,8287.002441,174.643521,16.013,39.574,20,50
9,0,8,43,47,1,7482,139.0732358,14.74,36.6166,20,50
9,0,8,64,66,1,4218.001953,179.4479251,9.581,24.787,20,50
9,0,8,78,76,1,4121,182.753242,9.715,30.7018,20,50
9,0,8,59,57,1,2988.001953,166.5028582,6.164,21.8296,20,50
9,0,8,61,18,1,11579,193.7835471,22.311,54.361,20,50
9,0,8,35,39,1,1559,183.0723812,5.963,15.9148,20,50
10,0,8,37,76,0,5890.084238,4908.289002,39.574,39.574,20,50
10,0,8,8,24,1,5798.451724,167.4366442,16.348,36.6166,20,50
10,0,8,60,69,1,11052.70029,171.0532871,30.686,63.2332,20,50
10,0,8,38,10,1,13017.30293,177.9324262,31.356,63.2332,20,50
10,0,8,21,1,1,5547.246278,171.7548735,15.008,39.574,20,50
10,0,8,58,71,0,14392.71202,10286.65697,78.0202,78.0202,20,50
10,0,8,74,32,1,3986.474758,192.5204859,11.658,33.6592,20,50
10,0,8,44,0,1,5966.615201,192.6201247,16.482,39.574,20,50
10,0,8,71,16,1,3635.097228,192.9620011,10.653,33.6592,20,50
10,0,8,14,24,1,9243.393276,161.8842776,25.795,51.4036,20,50
11,0,8,19,66,1,13725.40311,194.4563028,116.781,225.8902,20,50
11,0,8,79,14,1,14827.70464,197.6003085,134.737,181.5292,20,50
11,0,8,19,57,1,8244.995678,191.3783189,135.876,264.3364,20,50
11,0,8,23,1,1,9135.900163,165.6714061,23.718,54.361,20,50
11,0,8,53,76,1,5457.223094,188.0141478,123.548,137.1682,20,50
11,0,8,42,13,0,5522.653478,10128.49232,95.7646,95.7646,20,50
11,0,8,31,71,1,8946.938971,173.0938647,213.395,231.805,20,50
11,0,8,33,5,0,7886.740098,3350.030741,48.4462,48.4462,20,50
11,0,8,54,30,0,14039.95209,8019.008869,131.2534,131.2534,20,50
11,0,8,10,61,1,8738.092755,194.9960944,82.544,148.9978,20,50
12,0,1,38,34,1,10329.00195,188.7299724,23.785,45.4888,20,50
12,0,1,4,2,1,983,165.3399176,4.422,18.8722,20,50
12,0,1,12,10,0,7503.281549,3519.927003,36.6166,36.6166,20,50
12,0,1,62,55,1,8287.002441,186.9893198,16.951,39.574,20,50
12,0,1,43,47,1,7482,188.0817379,14.74,36.6166,20,50
12,0,1,64,66,1,4218.001953,188.8031159,9.849,24.787,20,50
12,0,1,78,76,1,4121,190.9086231,9.715,30.7018,20,50
12,0,1,59,57,1,2988.001953,179.6637232,7.638,21.8296,20,50
12,0,1,61,18,1,11579,183.2082706,22.847,54.361,20,50
12,0,1,35,39,1,1559,186.4326157,4.891,15.9148,20,50
13,0,1,37,76,1,5890.084238,173.0279654,15.209,39.574,20,50
13,0,1,8,24,1,5798.451724,175.7105368,21.373,36.6166,20,50
13,0,1,60,69,1,11052.70029,181.0440862,47.101,63.2332,20,50
13,0,1,38,10,0,13017.30293,657.293935,63.2332,63.2332,20,50
13,0,1,21,1,1,5547.246278,175.4756719,15.209,39.574,20,50
13,0,1,58,71,0,14392.71202,3928.27189,78.0202,78.0202,20,50
13,0,1,74,32,1,3986.474758,183.3496776,13.936,33.6592,20,50
13,0,1,44,0,1,5966.615201,167.9152306,16.214,39.574,20,50
13,0,1,71,16,1,3635.097228,184.7307192,12.06,33.6592,20,50
13,0,1,14,24,1,9243.393276,198.8361104,29.48,51.4036,20,50
14,0,1,19,66,1,13725.40311,186.2363425,122.409,225.8902,20,50
14,0,1,79,14,0,14827.70464,14597.8445,181.5292,181.5292,20,50
14,0,1,19,57,1,8244.995678,179.0000832,140.968,264.3364,20,50
14,0,1,23,1,1,9135.900163,181.9278403,24.187,54.361,20,50
14,0,1,53,76,1,5457.223094,186.0470494,122.61,137.1682,20,50
14,0,1,42,13,1,5522.653478,185.5651189,65.526,95.7646,20,50
14,0,1,31,71,0,8946.938971,21054.18788,231.805,231.805,20,50
14,0,1,33,5,0,7886.740098,3261.906775,48.4462,48.4462,20,50
14,0,1,54,30,1,14039.95209,172.3038441,85.425,131.2534,20,50
14,0,1,10,61,0,8738.092755,6040.76072,148.9978,148.9978,20,50
15,0,3,38,34,1,10329.00195,189.0843208,24.455,45.4888,20,50
15,0,3,4,2,1,983,180.0208088,4.623,18.8722,20,50
15,0,3,12,10,0,7503.281549,3534.845953,36.6166,36.6166,20,50
15,0,3,62,55,1,8287.002441,176.1459343,17.085,39.574,20,50
15,0,3,43,47,1,7482,146.5303584,12.529,36.6166,20,50
15,0,3,64,66,1,4218.001953,170.283949,9.916,24.787,20,50
15,0,3,78,76,1,4121,179.0031602,10.653,30.7018,20,50
15,0,3,59,57,0,2988.001953,2988.001465,21.8296,21.8296,20,50
15,0,3,61,18,1,11579,167.5591065,23.048,54.361,20,50
15,0,3,35,39,1,1559,168.8774081,4.958,15.9148,20,50
16,0,3,37,76,0,5890.084238,5049.209088,39.574,39.574,20,50
16,0,3,8,24,1,5798.451724,195.2374534,19.028,36.6166,20,50
16,0,3,60,69,1,11052.70029,176.3014169,47.168,63.2332,20,50
16,0,3,38,10,0,13017.30293,1365.260668,63.2332,63.2332,20,50
16,0,3,21,1,1,5547.246278,177.0525783,15.209,39.574,20,50
16,0,3,58,71,1,14392.71202,195.2871244,32.16,78.0202,20,50
16,0,3,74,32,0,3986.474758,3986.484134,33.6592,33.6592,20,50
16,0,3,44,0,1,5966.615201,185.0935449,14.74,39.574,20,50
16,0,3,71,16,1,3635.097228,192.9337173,10.653,33.6592,20,50
16,0,3,14,24,1,9243.393276,174.529864,29.212,51.4036,20,50
17,0,3,19,66,0,13725.40311,18458.02271,225.8902,225.8902,20,50
17,0,3,79,14,0,14827.70464,14827.69091,181.5292,181.5292,20,50
17,0,3,19,57,0,8244.995678,12857.96704,264.3364,264.3364,20,50
17,0,3,23,1,1,9135.900163,170.5792201,23.584,54.361,20,50
17,0,3,53,76,0,5457.223094,5065.530402,137.1682,137.1682,20,50
17,0,3,42,13,0,5522.653478,7523.847901,95.7646,95.7646,20,50
17,0,3,31,71,0,8946.938971,20970.24347,231.805,231.805,20,50
17,0,3,33,5,0,7886.740098,8822.669625,48.4462,48.4462,20,50
17,0,3,54,30,1,14039.95209,192.4355238,85.626,131.2534,20,50
17,0,3,10,61,0,8738.092755,8738.087269,148.9978,148.9978,20,50
18,0,6,38,34,1,10329.00195,192.0053344,33.165,45.4888,20,50
18,0,6,4,2,1,983,175.9049963,4.422,18.8722,20,50
18,0,6,12,10,1,7503.281549,171.7371786,21.306,36.6166,20,50
18,0,6,62,55,1,8287.002441,173.5475077,16.884,39.574,20,50
18,0,6,43,47,1,7482,178.3668699,15.544,36.6166,20,50
18,0,6,64,66,1,4218.001953,190.931186,9.849,24.787,20,50
18,0,6,78,76,1,4121,178.8093039,9.782,30.7018,20,50
18,0,6,59,57,1,2988.001953,166.688855,8.978,21.8296,20,50
18,0,6,61,18,1,11579,182.5601832,21.909,54.361,20,50
18,0,6,35,39,1,1559,184.0256695,5.226,15.9148,20,50
19,0,6,37,76,0,5890.084238,5735.239149,39.574,39.574,20,50
19,0,6,8,24,1,5798.451724,176.0660506,19.497,36.6166,20,50
19,0,6,60,69,1,11052.70029,186.4826675,26.13,63.2332,20,50
19,0,6,38,10,0,13017.30293,7893.601048,63.2332,63.2332,20,50
19,0,6,21,1,1,5547.246278,171.9732187,18.425,39.574,20,50
19,0,6,58,71,1,14392.71202,174.0407318,34.438,78.0202,20,50
19,0,6,74,32,1,3986.474758,170.6947036,14.338,33.6592,20,50
19,0,6,44,0,1,5966.615201,182.6335424,16.214,39.574,20,50
19,0,6,71,16,1,3635.097228,175.4162446,10.787,33.6592,20,50
19,0,6,14,24,1,9243.393276,194.3987998,24.12,51.4036,20,50
20,0,6,19,66,0,13725.40311,20672.54188,225.8902,225.8902,20,50
20,0,6,79,14,0,14827.70464,17138.10533,181.5292,181.5292,20,50
20,0,6,19,57,0,8244.995678,26031.88908,264.3364,264.3364,20,50
20,0,6,23,1,1,9135.900163,183.3801914,23.651,54.361,20,50
20,0,6,53,76,0,5457.223094,18548.61371,137.1682,137.1682,20,50
20,0,6,42,13,0,5522.653478,8846.399908,95.7646,95.7646,20,50
20,0,6,31,71,0,8946.938971,20937.05513,231.805,231.805,20,50
20,0,6,33,5,0,7886.740098,10991.39515,48.4462,48.4462,20,50
20,0,6,54,30,1,14039.95209,190.8846597,85.626,131.2534,20,50
20,0,6,10,61,1,8738.092755,190.5582065,83.214,148.9978,20,50
21,0,8,38,34,1,10329.00195,166.6904201,23.785,45.4888,20,50
21,0,8,4,2,1,983,193.9115292,4.422,18.8722,20,50
21,0,8,12,10,0,7503.281549,7503.283557,36.6166,36.6166,20,50
21,0,8,62,55,1,8287.002441,194.233485,16.147,39.574,20,50
21,0,8,43,47,1,7482,198.1938574,14.807,36.6166,20,50
21,0,8,64,66,1,4218.001953,186.373816,9.581,24.787,20,50
21,0,8,78,76,1,4121,182.5636789,9.715,30.7018,20,50
21,0,8,59,57,1,2988.001953,168.0238136,6.164,21.8296,20,50
21,0,8,61,18,1,11579,184.8182102,23.584,54.361,20,50
21,0,8,35,39,1,1559,175.5853487,5.963,15.9148,20,50
22,0,8,37,76,0,5890.084238,4830.589762,39.574,39.574,20,50
22,0,8,8,24,1,5798.451724,177.6049388,16.348,36.6166,20,50
22,0,8,60,69,0,11052.70029,9643.050954,63.2332,63.2332,20,50
22,0,8,38,10,1,13017.30293,175.9794269,31.222,63.2332,20,50
22,0,8,21,1,1,5547.246278,175.6273069,15.008,39.574,20,50
22,0,8,58,71,0,14392.71202,10199.63047,78.0202,78.0202,20,50
22,0,8,74,32,1,3986.474758,191.6761463,11.658,33.6592,20,50
22,0,8,44,0,1,5966.615201,168.815155,16.549,39.574,20,50
22,0,8,71,16,1,3635.097228,195.4668996,10.653,33.6592,20,50
22,0,8,14,24,1,9243.393276,185.592531,26.532,51.4036,20,50
23,0,8,19,66,1,13725.40311,177.4038156,126.295,225.8902,20,50
23,0,8,79,14,1,14827.70464,194.9945296,134.268,181.5292,20,50
23,0,8,19,57,0,8244.995678,16188.16809,264.3364,264.3364,20,50
23,0,8,23,1,1,9135.900163,183.2812756,23.651,54.361,20,50
23,0,8,53,76,1,5457.223094,170.4476876,123.548,137.1682,20,50
23,0,8,42,13,0,5522.653478,10063.90599,95.7646,95.7646,20,50
23,0,8,31,71,0,8946.938971,10253.80364,231.805,231.805,20,50
23,0,8,33,5,0,7886.740098,3341.765712,48.4462,48.4462,20,50
23,0,8,54,30,0,14039.95209,8082.540583,131.2534,131.2534,20,50
23,0,8,10,61,1,8738.092755,193.0650264,82.611,148.9978,20,50
