exp_id,rep,weather,start_point,end_point,result,initial_distance,final_distance,final_time,time_out,,,,,
6,0,6,110,114,1,6265.005108,188.3864858,12.328,30.7018,100,150,1,0.1,5
6,0,6,7,3,1,4638,165.5513323,9.581,24.787,100,150,1,0.1,5
6,0,6,0,4,1,5477.061712,171.2247017,11.524,27.7444,100,150,1,0.1,5
7,0,6,138,17,1,10208.35972,197.0610742,25.929,57.3184,100,150,1,0.1,5
7,0,6,47,16,0,4750.866533,7485.974314,36.6166,36.6166,100,150,1,0.1,5
7,0,6,26,9,1,7034.791722,171.7980683,21.842,42.5314,100,150,1,0.1,5
7,0,6,42,49,1,6391.949464,180.2814431,14.137,36.6166,100,150,1,0.1,5
7,0,6,140,124,1,5823.768282,186.368932,17.755,36.6166,100,150,1,0.1,5
8,0,6,105,29,0,28044.94571,16607.71155,335.314,335.314,100,150,1,0.1,5
8,0,6,27,130,0,17494.69134,15395.10019,243.6346,243.6346,100,150,1,0.1,5
8,0,6,102,87,1,39180.74011,191.8936316,149.075,364.888,100,150,1,0.1,5
8,0,6,132,27,0,21656.7027,25223.74241,364.888,364.888,100,150,1,0.1,5
8,0,6,24,44,1,13482.32708,143.5917807,37.386,75.0628,100,150,1,0.1,5
9,0,8,36,40,1,7132,180.3878938,13.065,36.6166,100,150,1,0.1,5
9,0,8,39,35,1,7132,144.6558655,10.318,36.6166,100,150,1,0.1,5
9,0,8,110,114,1,6265.005108,197.7496775,12.529,30.7018,100,150,1,0.1,5
9,0,8,7,3,1,4638,171.9079914,10.385,24.787,100,150,1,0.1,5
9,0,8,0,4,1,5477.061712,160.8692667,11.658,27.7444,100,150,1,0.1,5
10,0,8,138,17,1,10208.35972,183.1739333,35.577,57.3184,100,150,1,0.1,5
10,0,8,47,16,1,4750.866533,181.4135667,12.395,36.6166,100,150,1,0.1,5
10,0,8,26,9,1,7034.791722,193.4795861,19.765,42.5314,100,150,1,0.1,5
10,0,8,42,49,1,6391.949464,197.8952413,13.266,36.6166,100,150,1,0.1,5
10,0,8,140,124,1,5823.768282,167.124634,15.477,36.6166,100,150,1,0.1,5
11,0,8,105,29,1,28044.94571,186.2427896,186.997,335.314,100,150,1,0.1,5
11,0,8,27,130,0,17494.69134,20067.57211,243.6346,243.6346,100,150,1,0.1,5
11,0,8,102,87,1,39180.74011,190.4394035,151.152,364.888,100,150,1,0.1,5
11,0,8,132,27,0,21656.7027,5700.953596,364.888,364.888,100,150,1,0.1,5
11,0,8,24,44,1,13482.32708,171.007713,42.813,75.0628,100,150,1,0.1,5
0,0,1,36,40,1,7132,153.1535885,12.998,36.6166,100,150,1,0.1,5
0,0,1,39,35,1,7132,171.3003728,11.122,36.6166,100,150,1,0.1,5
0,0,1,110,114,1,6265.005108,191.8398058,12.127,30.7018,100,150,1,0.1,5
0,0,1,7,3,1,4638,177.6984942,10.05,24.787,100,150,1,0.1,5
0,0,1,0,4,1,5477.061712,187.1504826,11.39,27.7444,100,150,1,0.1,5
1,0,1,138,17,1,10208.35972,195.3590705,30.619,57.3184,100,150,1,0.1,5
1,0,1,47,16,1,4750.866533,196.205568,13.467,36.6166,100,150,1,0.1,5
1,0,1,26,9,1,7034.791722,195.7068439,19.698,42.5314,100,150,1,0.1,5
1,0,1,42,49,1,6391.949464,177.7649519,13.802,36.6166,100,150,1,0.1,5
1,0,1,140,124,1,5823.768282,158.3368319,13.668,36.6166,100,150,1,0.1,5
2,0,1,105,29,1,28044.94571,197.4136347,183.245,335.314,100,150,1,0.1,5
2,0,1,27,130,0,17494.69134,5788.433454,243.6346,243.6346,100,150,1,0.1,5
2,0,1,102,87,1,39180.74011,151.3847,139.695,364.888,100,150,1,0.1,5
2,0,1,132,27,0,21656.7027,12064.94665,364.888,364.888,100,150,1,0.1,5
2,0,1,24,44,1,13482.32708,171.2616398,41.205,75.0628,100,150,1,0.1,5
3,0,3,36,40,1,7132,197.1838177,13.735,36.6166,100,150,1,0.1,5
3,0,3,39,35,1,7132,195.2584567,11.055,36.6166,100,150,1,0.1,5
3,0,3,110,114,1,6265.005108,157.2499462,12.73,30.7018,100,150,1,0.1,5
3,0,3,7,3,1,4638,176.8464709,9.983,24.787,100,150,1,0.1,5
3,0,3,0,4,1,5477.061712,178.4999481,10.921,27.7444,100,150,1,0.1,5
4,0,3,138,17,1,10208.35972,178.7497565,25.527,57.3184,100,150,1,0.1,5
4,0,3,47,16,0,4750.866533,1011.481391,36.6166,36.6166,100,150,1,0.1,5
4,0,3,26,9,1,7034.791722,198.9437931,20.837,42.5314,100,150,1,0.1,5
4,0,3,42,49,1,6391.949464,199.9349792,19.966,36.6166,100,150,1,0.1,5
4,0,3,140,124,1,5823.768282,165.8814389,14.07,36.6166,100,150,1,0.1,5
5,0,3,105,29,1,28044.94571,185.8736653,303.51,335.314,100,150,1,0.1,5
5,0,3,27,130,0,17494.69134,19772.06539,243.6346,243.6346,100,150,1,0.1,5
5,0,3,102,87,1,39180.74011,159.9007008,151.956,364.888,100,150,1,0.1,5
5,0,3,132,27,1,21656.7027,199.3899987,193.362,364.888,100,150,1,0.1,5
5,0,3,24,44,0,13482.32708,687.2659729,75.0628,75.0628,100,150,1,0.1,5
6,0,6,36,40,1,7132,184.9034515,13.668,36.6166,100,150,1,0.1,5
6,0,6,39,35,1,7132,165.2268416,12.864,36.6166,100,150,1,0.1,5
6,0,6,110,114,1,6265.005108,188.3864858,12.328,30.7018,100,150,1,0.1,5
6,0,6,7,3,1,4638,165.5513323,9.581,24.787,100,150,1,0.1,5
6,0,6,0,4,1,5477.061712,171.2247017,11.524,27.7444,100,150,1,0.1,5
7,0,6,138,17,1,10208.35972,197.0610742,25.929,57.3184,100,150,1,0.1,5
7,0,6,47,16,0,4750.866533,7485.974314,36.6166,36.6166,100,150,1,0.1,5
7,0,6,26,9,1,7034.791722,171.7980683,21.842,42.5314,100,150,1,0.1,5
7,0,6,42,49,1,6391.949464,180.2814431,14.137,36.6166,100,150,1,0.1,5
7,0,6,140,124,1,5823.768282,186.368932,17.755,36.6166,100,150,1,0.1,5
8,0,6,105,29,0,28044.94571,16607.71155,335.314,335.314,100,150,1,0.1,5
8,0,6,27,130,0,17494.69134,15395.10019,243.6346,243.6346,100,150,1,0.1,5
8,0,6,102,87,1,39180.74011,191.8936316,149.075,364.888,100,150,1,0.1,5
8,0,6,132,27,0,21656.7027,25223.74241,364.888,364.888,100,150,1,0.1,5
8,0,6,24,44,1,13482.32708,143.5917807,37.386,75.0628,100,150,1,0.1,5
9,0,8,36,40,1,7132,180.3878938,13.065,36.6166,100,150,1,0.1,5
9,0,8,39,35,1,7132,144.6558655,10.318,36.6166,100,150,1,0.1,5
9,0,8,110,114,1,6265.005108,197.7496775,12.529,30.7018,100,150,1,0.1,5
9,0,8,7,3,1,4638,171.9079914,10.385,24.787,100,150,1,0.1,5
9,0,8,0,4,1,5477.061712,160.8692667,11.658,27.7444,100,150,1,0.1,5
10,0,8,138,17,1,10208.35972,183.1739333,35.577,57.3184,100,150,1,0.1,5
10,0,8,47,16,1,4750.866533,181.4135667,12.395,36.6166,100,150,1,0.1,5
10,0,8,26,9,1,7034.791722,193.4795861,19.765,42.5314,100,150,1,0.1,5
10,0,8,42,49,1,6391.949464,197.8952413,13.266,36.6166,100,150,1,0.1,5
10,0,8,140,124,1,5823.768282,167.124634,15.477,36.6166,100,150,1,0.1,5
11,0,8,105,29,1,28044.94571,186.2427896,186.997,335.314,100,150,1,0.1,5
11,0,8,27,130,0,17494.69134,20067.57211,243.6346,243.6346,100,150,1,0.1,5
11,0,8,102,87,1,39180.74011,190.4394035,151.152,364.888,100,150,1,0.1,5
11,0,8,132,27,0,21656.7027,5700.953596,364.888,364.888,100,150,1,0.1,5
11,0,8,24,44,1,13482.32708,171.007713,42.813,75.0628,100,150,1,0.1,5
0,0,1,36,40,0,7132,1828.760014,36.6166,36.6166,100,150,1,0.1,10
0,0,1,39,35,1,7132,176.8295313,10.519,36.6166,100,150,1,0.1,10
0,0,1,110,114,1,6265.005108,195.4336663,13.534,30.7018,100,150,1,0.1,10
0,0,1,7,3,1,4638,175.5991289,8.308,24.787,100,150,1,0.1,10
0,0,1,0,4,1,5477.061712,160.4945518,11.524,27.7444,100,150,1,0.1,10
1,0,1,138,17,0,10208.35972,1115.858567,57.3184,57.3184,100,150,1,0.1,10
1,0,1,47,16,0,4750.866533,1855.77667,36.6166,36.6166,100,150,1,0.1,10
1,0,1,26,9,0,7034.791722,5860.108902,42.5314,42.5314,100,150,1,0.1,10
1,0,1,42,49,0,6391.949464,968.801933,36.6166,36.6166,100,150,1,0.1,10
1,0,1,140,124,0,5823.768282,3834.015129,36.6166,36.6166,100,150,1,0.1,10
2,0,1,105,29,0,28044.94571,19323.74739,335.314,335.314,100,150,1,0.1,10
2,0,1,27,130,0,17494.69134,21444.3259,243.6346,243.6346,100,150,1,0.1,10
2,0,1,102,87,0,39180.74011,22978.1696,364.888,364.888,100,150,1,0.1,10
2,0,1,132,27,0,21656.7027,13835.39025,364.888,364.888,100,150,1,0.1,10
2,0,1,24,44,1,13482.32708,175.6770417,44.689,75.0628,100,150,1,0.1,10
3,0,3,36,40,0,7132,7396.760512,36.6166,36.6166,100,150,1,0.1,10
3,0,3,39,35,1,7132,172.7783606,11.792,36.6166,100,150,1,0.1,10
3,0,3,110,114,1,6265.005108,177.8202667,12.395,30.7018,100,150,1,0.1,10
3,0,3,7,3,1,4638,165.2008248,10.519,24.787,100,150,1,0.1,10
3,0,3,0,4,1,5477.061712,191.7231267,9.581,27.7444,100,150,1,0.1,10
4,0,3,138,17,0,10208.35972,1376.137917,57.3184,57.3184,100,150,1,0.1,10
4,0,3,47,16,0,4750.866533,6853.854707,36.6166,36.6166,100,150,1,0.1,10
4,0,3,26,9,1,7034.791722,151.1071659,20.234,42.5314,100,150,1,0.1,10
4,0,3,42,49,0,6391.949464,6033.205994,36.6166,36.6166,100,150,1,0.1,10
4,0,3,140,124,0,5823.768282,13958.09159,36.6166,36.6166,100,150,1,0.1,10
5,0,3,105,29,0,28044.94571,16273.55212,335.314,335.314,100,150,1,0.1,10
5,0,3,27,130,1,17494.69134,191.2278755,154.234,243.6346,100,150,1,0.1,10
5,0,3,102,87,0,39180.74011,40355.46858,364.888,364.888,100,150,1,0.1,10
5,0,3,132,27,0,21656.7027,17722.36584,364.888,364.888,100,150,1,0.1,10
5,0,3,24,44,0,13482.32708,908.1388645,75.0628,75.0628,100,150,1,0.1,10
6,0,6,36,40,1,7132,194.0216329,11.792,36.6166,100,150,1,0.1,10
6,0,6,39,35,1,7132,167.9783827,12.462,36.6166,100,150,1,0.1,10
6,0,6,110,114,1,6265.005108,190.7523245,11.792,30.7018,100,150,1,0.1,10
6,0,6,7,3,1,4638,170.8478961,8.844,24.787,100,150,1,0.1,10
6,0,6,0,4,1,5477.061712,154.8466869,9.313,27.7444,100,150,1,0.1,10
7,0,6,138,17,1,10208.35972,181.2227864,27.47,57.3184,100,150,1,0.1,10
7,0,6,47,16,0,4750.866533,11729.82433,36.6166,36.6166,100,150,1,0.1,10
7,0,6,26,9,0,7034.791722,3632.119918,42.5314,42.5314,100,150,1,0.1,10
7,0,6,42,49,0,6391.949464,5429.593835,36.6166,36.6166,100,150,1,0.1,10
7,0,6,140,124,0,5823.768282,16332.34344,36.6166,36.6166,100,150,1,0.1,10
8,0,6,105,29,0,28044.94571,16279.19451,335.314,335.314,100,150,1,0.1,10
8,0,6,27,130,0,17494.69134,21413.36297,243.6346,243.6346,100,150,1,0.1,10
8,0,6,102,87,0,39180.74011,23080.50247,364.888,364.888,100,150,1,0.1,10
8,0,6,132,27,0,21656.7027,6979.847233,364.888,364.888,100,150,1,0.1,10
8,0,6,24,44,1,13482.32708,171.1800265,42.478,75.0628,100,150,1,0.1,10
9,0,8,36,40,1,7132,179.4359271,13.132,36.6166,100,150,1,0.1,10
9,0,8,39,35,1,7132,150.521714,11.658,36.6166,100,150,1,0.1,10
9,0,8,110,114,1,6265.005108,185.0923244,12.261,30.7018,100,150,1,0.1,10
9,0,8,7,3,1,4638,199.4438145,8.174,24.787,100,150,1,0.1,10
9,0,8,0,4,1,5477.061712,189.0629314,9.648,27.7444,100,150,1,0.1,10
10,0,8,138,17,1,10208.35972,194.8484806,28.81,57.3184,100,150,1,0.1,10
10,0,8,47,16,0,4750.866533,1035.949843,36.6166,36.6166,100,150,1,0.1,10
10,0,8,26,9,0,7034.791722,4952.747847,42.5314,42.5314,100,150,1,0.1,10
10,0,8,42,49,1,6391.949464,167.9550414,14.405,36.6166,100,150,1,0.1,10
10,0,8,140,124,1,5823.768282,182.78197,15.611,36.6166,100,150,1,0.1,10
11,0,8,105,29,0,28044.94571,19384.65161,335.314,335.314,100,150,1,0.1,10
11,0,8,27,130,0,17494.69134,20016.60158,243.6346,243.6346,100,150,1,0.1,10
11,0,8,102,87,0,39180.74011,40099.83708,364.888,364.888,100,150,1,0.1,10
11,0,8,132,27,0,21656.7027,5043.962331,364.888,364.888,100,150,1,0.1,10
11,0,8,24,44,1,13482.32708,185.0783476,42.612,75.0628,100,150,1,0.1,10
0,0,1,36,40,0,7132,5746.764389,36.6166,36.6166,100,150,1,0.1,20
0,0,1,39,35,0,7132,328.0452356,36.6166,36.6166,100,150,1,0.1,20
0,0,1,110,114,1,6265.005108,173.656924,13.534,30.7018,100,150,1,0.1,20
0,0,1,7,3,1,4638,182.2335509,8.107,24.787,100,150,1,0.1,20
0,0,1,0,4,1,5477.061712,170.0733893,10.921,27.7444,100,150,1,0.1,20
1,0,1,138,17,0,10208.35972,5513.02059,57.3184,57.3184,100,150,1,0.1,20
1,0,1,47,16,0,4750.866533,2162.930721,36.6166,36.6166,100,150,1,0.1,20
1,0,1,26,9,0,7034.791722,5829.870786,42.5314,42.5314,100,150,1,0.1,20
1,0,1,42,49,0,6391.949464,6029.229872,36.6166,36.6166,100,150,1,0.1,20
1,0,1,140,124,0,5823.768282,3898.043467,36.6166,36.6166,100,150,1,0.1,20
2,0,1,105,29,0,28044.94571,15881.7426,335.314,335.314,100,150,1,0.1,20
2,0,1,27,130,0,17494.69134,17307.64105,243.6346,243.6346,100,150,1,0.1,20
2,0,1,102,87,0,39180.74011,40081.38602,364.888,364.888,100,150,1,0.1,20
2,0,1,132,27,0,21656.7027,13816.45531,364.888,364.888,100,150,1,0.1,20
2,0,1,24,44,0,13482.32708,5174.451301,75.0628,75.0628,100,150,1,0.1,20
3,0,3,36,40,0,7132,5369.032809,36.6166,36.6166,100,150,1,0.1,20
3,0,3,39,35,1,7132,193.0594923,11.524,36.6166,100,150,1,0.1,20
3,0,3,110,114,1,6265.005108,172.4013402,10.452,30.7018,100,150,1,0.1,20
3,0,3,7,3,0,4638,3129.307293,24.787,24.787,100,150,1,0.1,20
3,0,3,0,4,1,5477.061712,193.741603,8.576,27.7444,100,150,1,0.1,20
4,0,3,138,17,0,10208.35972,2765.776632,57.3184,57.3184,100,150,1,0.1,20
4,0,3,47,16,0,4750.866533,6963.658214,36.6166,36.6166,100,150,1,0.1,20
4,0,3,26,9,0,7034.791722,5694.312303,42.5314,42.5314,100,150,1,0.1,20
4,0,3,42,49,0,6391.949464,4561.532655,36.6166,36.6166,100,150,1,0.1,20
4,0,3,140,124,0,5823.768282,8682.253963,36.6166,36.6166,100,150,1,0.1,20
5,0,3,105,29,0,28044.94571,16883.598,335.314,335.314,100,150,1,0.1,20
5,0,3,27,130,0,17494.69134,19724.50084,243.6346,243.6346,100,150,1,0.1,20
5,0,3,102,87,0,39180.74011,40115.09703,364.888,364.888,100,150,1,0.1,20
5,0,3,132,27,0,21656.7027,14001.89188,364.888,364.888,100,150,1,0.1,20
5,0,3,24,44,0,13482.32708,7786.872871,75.0628,75.0628,100,150,1,0.1,20
6,0,6,36,40,1,7132,190.8198764,12.395,36.6166,100,150,1,0.1,20
6,0,6,39,35,1,7132,190.8085949,13.869,36.6166,100,150,1,0.1,20
6,0,6,110,114,1,6265.005108,172.6576323,12.931,30.7018,100,150,1,0.1,20
6,0,6,7,3,1,4638,189.4395028,9.313,24.787,100,150,1,0.1,20
6,0,6,0,4,1,5477.061712,185.9649907,9.179,27.7444,100,150,1,0.1,20
7,0,6,138,17,0,10208.35972,5559.054165,57.3184,57.3184,100,150,1,0.1,20
7,0,6,47,16,0,4750.866533,3264.126938,36.6166,36.6166,100,150,1,0.1,20
7,0,6,26,9,0,7034.791722,4725.165058,42.5314,42.5314,100,150,1,0.1,20
7,0,6,42,49,0,6391.949464,5413.310793,36.6166,36.6166,100,150,1,0.1,20
7,0,6,140,124,0,5823.768282,4335.14128,36.6166,36.6166,100,150,1,0.1,20
8,0,6,105,29,0,28044.94571,21295.1722,335.314,335.314,100,150,1,0.1,20
8,0,6,27,130,0,17494.69134,17422.65892,243.6346,243.6346,100,150,1,0.1,20
8,0,6,102,87,0,39180.74011,40030.26364,364.888,364.888,100,150,1,0.1,20
8,0,6,132,27,0,21656.7027,12470.27737,364.888,364.888,100,150,1,0.1,20
8,0,6,24,44,0,13482.32708,6968.706479,75.0628,75.0628,100,150,1,0.1,20
9,0,8,36,40,0,7132,4199.462435,36.6166,36.6166,100,150,1,0.1,20
9,0,8,39,35,1,7132,160.4841668,9.179,36.6166,100,150,1,0.1,20
9,0,8,110,114,1,6265.005108,198.1824278,13.802,30.7018,100,150,1,0.1,20
9,0,8,7,3,1,4638,192.1108819,8.71,24.787,100,150,1,0.1,20
9,0,8,0,4,1,5477.061712,184.1694301,10.251,27.7444,100,150,1,0.1,20
10,0,8,138,17,0,10208.35972,1387.325629,57.3184,57.3184,100,150,1,0.1,20
10,0,8,47,16,0,4750.866533,7212.72339,36.6166,36.6166,100,150,1,0.1,20
10,0,8,26,9,0,7034.791722,1329.108227,42.5314,42.5314,100,150,1,0.1,20
10,0,8,42,49,0,6391.949464,4706.349958,36.6166,36.6166,100,150,1,0.1,20
10,0,8,140,124,0,5823.768282,4601.385332,36.6166,36.6166,100,150,1,0.1,20
11,0,8,105,29,0,28044.94571,16297.80708,335.314,335.314,100,150,1,0.1,20
11,0,8,27,130,0,17494.69134,19111.18821,243.6346,243.6346,100,150,1,0.1,20
11,0,8,102,87,0,39180.74011,40242.38527,364.888,364.888,100,150,1,0.1,20
11,0,8,132,27,0,21656.7027,6557.707769,364.888,364.888,100,150,1,0.1,20
11,0,8,24,44,0,13482.32708,7059.877849,75.0628,75.0628,100,150,1,0.1,20
0,0,1,36,40,0,7132,5978.041057,36.6166,36.6166,100,150,1,0.1,30
0,0,1,39,35,0,7132,4197.056143,36.6166,36.6166,100,150,1,0.1,30
0,0,1,110,114,1,6265.005108,173.5837897,13.065,30.7018,100,150,1,0.1,30
0,0,1,7,3,1,4638,152.6567893,6.901,24.787,100,150,1,0.1,30
0,0,1,0,4,1,5477.061712,190.843027,12.864,27.7444,100,150,1,0.1,30
1,0,1,138,17,0,10208.35972,5620.479707,57.3184,57.3184,100,150,1,0.1,30
1,0,1,47,16,0,4750.866533,2883.985604,36.6166,36.6166,100,150,1,0.1,30
1,0,1,26,9,0,7034.791722,8253.564673,42.5314,42.5314,100,150,1,0.1,30
1,0,1,42,49,0,6391.949464,5795.225999,36.6166,36.6166,100,150,1,0.1,30
1,0,1,140,124,0,5823.768282,5979.194078,36.6166,36.6166,100,150,1,0.1,30
2,0,1,105,29,0,28044.94571,16140.5376,335.314,335.314,100,150,1,0.1,30
2,0,1,27,130,0,17494.69134,17063.23279,243.6346,243.6346,100,150,1,0.1,30
2,0,1,102,87,0,39180.74011,40092.67561,364.888,364.888,100,150,1,0.1,30
2,0,1,132,27,0,21656.7027,13883.6455,364.888,364.888,100,150,1,0.1,30
2,0,1,24,44,0,13482.32708,7763.914533,75.0628,75.0628,100,150,1,0.1,30
3,0,3,36,40,0,7132,5958.658747,36.6166,36.6166,100,150,1,0.1,30
3,0,3,39,35,1,7132,175.4745751,9.715,36.6166,100,150,1,0.1,30
3,0,3,110,114,1,6265.005108,180.4175336,10.519,30.7018,100,150,1,0.1,30
3,0,3,7,3,1,4638,179.3638438,8.71,24.787,100,150,1,0.1,30
3,0,3,0,4,1,5477.061712,183.651705,12.06,27.7444,100,150,1,0.1,30
4,0,3,138,17,0,10208.35972,2330.974215,57.3184,57.3184,100,150,1,0.1,30
4,0,3,47,16,0,4750.866533,2876.924429,36.6166,36.6166,100,150,1,0.1,30
4,0,3,26,9,0,7034.791722,5518.52164,42.5314,42.5314,100,150,1,0.1,30
4,0,3,42,49,0,6391.949464,5626.160004,36.6166,36.6166,100,150,1,0.1,30
4,0,3,140,124,0,5823.768282,6091.324039,36.6166,36.6166,100,150,1,0.1,30
5,0,3,105,29,0,28044.94571,20903.40454,335.314,335.314,100,150,1,0.1,30
5,0,3,27,130,0,17494.69134,20263.8191,243.6346,243.6346,100,150,1,0.1,30
5,0,3,102,87,0,39180.74011,40376.24651,364.888,364.888,100,150,1,0.1,30
5,0,3,132,27,0,21656.7027,5447.709813,364.888,364.888,100,150,1,0.1,30
5,0,3,24,44,0,13482.32708,7061.124833,75.0628,75.0628,100,150,1,0.1,30
6,0,6,36,40,1,7132,169.8611636,12.395,36.6166,100,150,1,0.1,30
6,0,6,39,35,1,7132,170.1263816,9.179,36.6166,100,150,1,0.1,30
6,0,6,110,114,1,6265.005108,195.5373571,14.874,30.7018,100,150,1,0.1,30
6,0,6,7,3,1,4638,186.0307298,10.117,24.787,100,150,1,0.1,30
6,0,6,0,4,0,5477.061712,1858.71957,27.7444,27.7444,100,150,1,0.1,30
7,0,6,138,17,0,10208.35972,5178.709251,57.3184,57.3184,100,150,1,0.1,30
7,0,6,47,16,0,4750.866533,2392.305981,36.6166,36.6166,100,150,1,0.1,30
7,0,6,26,9,0,7034.791722,8741.775804,42.5314,42.5314,100,150,1,0.1,30
7,0,6,42,49,0,6391.949464,3142.861705,36.6166,36.6166,100,150,1,0.1,30
7,0,6,140,124,0,5823.768282,4480.968544,36.6166,36.6166,100,150,1,0.1,30
8,0,6,105,29,0,28044.94571,16349.25978,335.314,335.314,100,150,1,0.1,30
8,0,6,27,130,0,17494.69134,17988.79549,243.6346,243.6346,100,150,1,0.1,30
8,0,6,102,87,0,39180.74011,39962.31946,364.888,364.888,100,150,1,0.1,30
8,0,6,132,27,0,21656.7027,15568.49594,364.888,364.888,100,150,1,0.1,30
8,0,6,24,44,0,13482.32708,7108.521676,75.0628,75.0628,100,150,1,0.1,30
9,0,8,36,40,0,7132,5651.609957,36.6166,36.6166,100,150,1,0.1,30
9,0,8,39,35,0,7132,1866.139917,36.6166,36.6166,100,150,1,0.1,30
9,0,8,110,114,1,6265.005108,173.0566921,11.591,30.7018,100,150,1,0.1,30
9,0,8,7,3,1,4638,170.4242176,8.107,24.787,100,150,1,0.1,30
9,0,8,0,4,1,5477.061712,197.956819,8.375,27.7444,100,150,1,0.1,30
10,0,8,138,17,0,10208.35972,5698.155001,57.3184,57.3184,100,150,1,0.1,30
10,0,8,47,16,0,4750.866533,1687.217418,36.6166,36.6166,100,150,1,0.1,30
10,0,8,26,9,0,7034.791722,7079.938764,42.5314,42.5314,100,150,1,0.1,30
10,0,8,42,49,0,6391.949464,5880.846994,36.6166,36.6166,100,150,1,0.1,30
10,0,8,140,124,0,5823.768282,4545.513669,36.6166,36.6166,100,150,1,0.1,30
11,0,8,105,29,0,28044.94571,17757.53207,335.314,335.314,100,150,1,0.1,30
11,0,8,27,130,0,17494.69134,17838.46288,243.6346,243.6346,100,150,1,0.1,30
11,0,8,102,87,0,39180.74011,40062.8094,364.888,364.888,100,150,1,0.1,30
11,0,8,132,27,0,21656.7027,16886.48671,364.888,364.888,100,150,1,0.1,30
11,0,8,24,44,0,13482.32708,6817.879198,75.0628,75.0628,100,150,1,0.1,30
0,0,1,36,40,1,7132,185.7476684,14.74,36.6166,20,50,1,0.1,0
0,0,1,39,35,1,7132,172.692948,10.72,36.6166,20,50,1,0.1,0
0,0,1,110,114,1,6265.005108,171.9053128,13.467,30.7018,20,50,1,0.1,0
0,0,1,7,3,1,4638,181.7567724,10.385,24.787,20,50,1,0.1,0
0,0,1,0,4,1,5477.061712,194.7056435,11.859,27.7444,20,50,1,0.1,0
0,0,1,68,50,1,26154,194.5299324,42.344,104.6368,20,50,1,0.1,0
0,0,1,61,59,1,3471,177.4032299,7.37,21.8296,20,50,1,0.1,0
0,0,1,47,64,0,25835,14837.63194,104.6368,104.6368,20,50,1,0.1,0
0,0,1,147,90,1,18045,196.3500339,36.515,75.0628,20,50,1,0.1,0
0,0,1,33,87,1,9960.097184,199.571297,14.137,45.4888,20,50,1,0.1,0
1,0,1,138,17,1,10208.35972,191.4198902,32.629,57.3184,20,50,1,0.1,0
1,0,1,47,16,1,4750.866533,185.8862263,13.4,36.6166,20,50,1,0.1,0
1,0,1,26,9,1,7034.791722,197.4536671,21.306,42.5314,20,50,1,0.1,0
