exp_id,rep,weather,start_point,end_point,result,initial_distance,final_distance,final_time,time_out
0,0,1,37,76,0,5890.084238114158,4382.717019092204,39.574,39.574,100,150,1,0.1,15
0,0,1,8,24,0,5798.451724248579,4057.421911451274,36.6166,36.6166,100,150,1,0.1,15
0,0,1,60,69,0,11052.700293650136,2585.7669300549314,63.2332,63.2332,100,150,1,0.1,15
0,0,1,38,10,0,13017.302927859493,6088.256771823386,63.2332,63.2332,100,150,1,0.1,15
0,0,1,21,1,0,5547.2462777155315,4108.102586121516,39.574,39.574,100,150,1,0.1,15
0,0,1,58,71,0,14392.712016009727,3969.626216305172,78.0202,78.0202,100,150,1,0.1,15
0,0,1,74,32,0,3986.474757504181,2216.9775025478457,33.6592,33.6592,100,150,1,0.1,15
0,0,1,44,0,0,5966.615201346683,4659.6263864704715,39.574,39.574,100,150,1,0.1,15
0,0,1,71,16,0,3635.0972283290466,1376.7182507183386,33.6592,33.6592,100,150,1,0.1,15
0,0,1,14,24,0,9243.39327637435,2671.94789138794,51.403600000000004,51.403600000000004,100,150,1,0.1,15
1,0,1,19,66,0,13725.403106237778,16596.459012900068,225.8902,225.8902,100,150,1,0.1,15
1,0,1,79,14,0,14827.704643672938,14826.99406254048,181.5292,181.5292,100,150,1,0.1,15
1,0,1,19,57,0,8244.99567819169,9345.685324896689,264.33639999999997,264.33639999999997,100,150,1,0.1,15
1,0,1,23,1,0,9135.900163042379,547.9224544560374,54.361,54.361,100,150,1,0.1,15
1,0,1,53,76,0,5457.223094071564,13557.168804325358,137.16819999999998,137.16819999999998,100,150,1,0.1,15
1,0,1,42,13,0,5522.653478479827,5625.677104081477,95.7646,95.7646,100,150,1,0.1,15
1,0,1,31,71,0,8946.938971349382,12957.087815190882,231.805,231.805,100,150,1,0.1,15
1,0,1,33,5,0,7886.740097730443,6202.714634911088,48.4462,48.4462,100,150,1,0.1,15
1,0,1,54,30,0,14039.952086313117,6223.490983190753,131.2534,131.2534,100,150,1,0.1,15
1,0,1,10,61,0,8738.092755287049,11021.025206838001,148.99779999999998,148.99779999999998,100,150,1,0.1,15
2,0,3,37,76,0,5890.084238114158,5027.301864105708,39.574,39.574,100,150,1,0.1,15
2,0,3,8,24,0,5798.451724248579,4013.1996943082745,36.6166,36.6166,100,150,1,0.1,15
2,0,3,60,69,1,11052.700293650136,186.7563796172939,48.843,63.2332,100,150,1,0.1,15
2,0,3,38,10,1,13017.302927859493,187.61309999917336,28.341,63.2332,100,150,1,0.1,15
2,0,3,21,1,0,5547.2462777155315,3234.822675700702,39.574,39.574,100,150,1,0.1,15
2,0,3,58,71,0,14392.712016009727,4878.214315151462,78.0202,78.0202,100,150,1,0.1,15
2,0,3,74,32,0,3986.474757504181,3986.4801639621737,33.6592,33.6592,100,150,1,0.1,15
2,0,3,44,0,0,5966.615201346683,5002.38433332752,39.574,39.574,100,150,1,0.1,15
2,0,3,71,16,0,3635.0972283290466,1758.9267290695975,33.6592,33.6592,100,150,1,0.1,15
2,0,3,14,24,0,9243.39327637435,296.7853197837176,51.403600000000004,51.403600000000004,100,150,1,0.1,15
3,0,3,19,66,0,13725.403106237778,16671.432017279152,225.8902,225.8902,100,150,1,0.1,15
3,0,3,79,14,0,14827.704643672938,14827.690912909686,181.5292,181.5292,100,150,1,0.1,15
3,0,3,19,57,0,8244.99567819169,20199.39705292988,264.33639999999997,264.33639999999997,100,150,1,0.1,15
3,0,3,23,1,1,9135.900163042379,155.85105403692444,21.038,54.361,100,150,1,0.1,15
3,0,3,53,76,0,5457.223094071564,14511.647293042151,137.16819999999998,137.16819999999998,100,150,1,0.1,15
3,0,3,42,13,0,5522.653478479827,4655.829075591156,95.7646,95.7646,100,150,1,0.1,15
3,0,3,31,71,0,8946.938971349382,7138.804309577066,231.805,231.805,100,150,1,0.1,15
3,0,3,33,5,0,7886.740097730443,6074.653570979961,48.4462,48.4462,100,150,1,0.1,15
3,0,3,54,30,0,14039.952086313117,7246.867565520677,131.2534,131.2534,100,150,1,0.1,15
3,0,3,10,61,0,8738.092755287049,8738.08998533551,148.99779999999998,148.99779999999998,100,150,1,0.1,15
4,0,6,37,76,0,5890.084238114158,5889.828429738512,39.574,39.574,100,150,1,0.1,15
4,0,6,8,24,0,5798.451724248579,4237.188053581156,36.6166,36.6166,100,150,1,0.1,15
4,0,6,60,69,0,11052.700293650136,2879.2514473018073,63.2332,63.2332,100,150,1,0.1,15
4,0,6,38,10,1,13017.302927859493,189.729957422329,28.944,63.2332,100,150,1,0.1,15
4,0,6,21,1,0,5547.2462777155315,5547.257548445401,39.574,39.574,100,150,1,0.1,15
4,0,6,58,71,0,14392.712016009727,4694.552836168863,78.0202,78.0202,100,150,1,0.1,15
4,0,6,74,32,0,3986.474757504181,1633.672276707074,33.6592,33.6592,100,150,1,0.1,15
4,0,6,44,0,0,5966.615201346683,4479.993671032705,39.574,39.574,100,150,1,0.1,15
4,0,6,71,16,1,3635.0972283290466,184.7607522914723,10.117,33.6592,100,150,1,0.1,15
4,0,6,14,24,0,9243.39327637435,5929.495427405401,51.403600000000004,51.403600000000004,100,150,1,0.1,15
5,0,6,19,66,0,13725.403106237778,24889.182649820024,225.8902,225.8902,100,150,1,0.1,15
5,0,6,79,14,0,14827.704643672938,21723.896040222924,181.5292,181.5292,100,150,1,0.1,15
5,0,6,19,57,0,8244.99567819169,9859.48800891578,264.33639999999997,264.33639999999997,100,150,1,0.1,15
5,0,6,23,1,0,9135.900163042379,3297.5994919965,54.361,54.361,100,150,1,0.1,15
