exp_id,rep,weather,start_point,end_point,result,initial_distance,final_distance,final_time,time_out,,
7,0,6,44,0,1,5966.615201,184.5062295,16.08,39.574,20,50
7,0,6,71,16,1,3635.097228,176.8716855,10.72,33.6592,20,50
7,0,6,14,24,1,9243.393276,183.0607761,30.485,51.4036,20,50
8,0,6,19,66,0,13725.40311,15272.5163,225.8902,225.8902,20,50
8,0,6,79,14,0,14827.70464,17287.40849,181.5292,181.5292,20,50
8,0,6,19,57,0,8244.995678,8606.890817,264.3364,264.3364,20,50
8,0,6,23,1,1,9135.900163,193.4896324,23.45,54.361,20,50
8,0,6,53,76,0,5457.223094,15339.27119,137.1682,137.1682,20,50
8,0,6,42,13,1,5522.653478,195.851587,91.924,95.7646,20,50
8,0,6,31,71,0,8946.938971,20631.96697,231.805,231.805,20,50
8,0,6,33,5,0,7886.740098,8304.121742,48.4462,48.4462,20,50
8,0,6,54,30,1,14039.95209,168.6986789,85.626,131.2534,20,50
8,0,6,10,61,1,8738.092755,170.6913569,82.611,148.9978,20,50
9,0,8,38,34,1,10329.00195,172.9228731,23.852,45.4888,20,50
9,0,8,4,2,1,983,195.3830422,4.69,18.8722,20,50
9,0,8,12,10,1,7503.281549,193.5994982,26.197,36.6166,20,50
9,0,8,62,55,1,8287.002441,193.6406165,18.559,39.574,20,50
9,0,8,43,47,1,7482,198.0112092,15.544,36.6166,20,50
9,0,8,64,66,1,4218.001953,167.1747845,12.529,24.787,20,50
9,0,8,78,76,1,4121,196.40121,11.524,30.7018,20,50
9,0,8,59,57,1,2988.001953,180.6983724,6.901,21.8296,20,50
9,0,8,61,18,1,11579,196.2973584,29.681,54.361,20,50
9,0,8,35,39,1,1559,188.4205174,6.298,15.9148,20,50
10,0,8,37,76,0,5890.084238,4940.984182,39.574,39.574,20,50
10,0,8,8,24,1,5798.451724,173.8219891,19.095,36.6166,20,50
10,0,8,60,69,0,11052.70029,9187.626873,63.2332,63.2332,20,50
10,0,8,38,10,1,13017.30293,195.0145118,62.913,63.2332,20,50
10,0,8,21,1,1,5547.246278,181.9630037,15.008,39.574,20,50
10,0,8,58,71,1,14392.71202,196.0822693,38.525,78.0202,20,50
10,0,8,74,32,1,3986.474758,180.1844962,11.591,33.6592,20,50
10,0,8,44,0,1,5966.615201,186.85795,16.616,39.574,20,50
10,0,8,71,16,1,3635.097228,191.8967976,10.653,33.6592,20,50
10,0,8,14,24,1,9243.393276,183.0859688,29.279,51.4036,20,50
11,0,8,19,66,1,13725.40311,195.8501385,125.692,225.8902,20,50
11,0,8,79,14,0,14827.70464,5904.622828,181.5292,181.5292,20,50
11,0,8,19,57,1,8244.995678,191.7037419,147.065,264.3364,20,50
11,0,8,23,1,1,9135.900163,189.2728795,25.996,54.361,20,50
11,0,8,53,76,1,5457.223094,192.9377483,125.96,137.1682,20,50
11,0,8,42,13,1,5522.653478,177.5427429,82.142,95.7646,20,50
11,0,8,31,71,1,8946.938971,187.241222,225.455,231.805,20,50
11,0,8,33,5,0,7886.740098,3345.27471,48.4462,48.4462,20,50
11,0,8,54,30,0,14039.95209,1141.334091,131.2534,131.2534,20,50
11,0,8,10,61,1,8738.092755,199.5733799,87.502,148.9978,20,50
12,0,1,38,34,1,10329.00195,170.8442374,23.718,45.4888,20,50
12,0,1,4,2,1,983,168.2783078,4.422,18.8722,20,50
12,0,1,12,10,1,7503.281549,183.2071852,23.45,36.6166,20,50
12,0,1,62,55,1,8287.002441,173.5927492,21.641,39.574,20,50
12,0,1,43,47,1,7482,179.5964234,14.807,36.6166,20,50
12,0,1,64,66,1,4218.001953,166.6207422,9.916,24.787,20,50
12,0,1,78,76,1,4121,175.0962431,9.782,30.7018,20,50
12,0,1,59,57,1,2988.001953,178.7838773,7.772,21.8296,20,50
12,0,1,61,18,1,11579,198.3585704,23.852,54.361,20,50
12,0,1,35,39,1,1559,188.5598196,5.695,15.9148,20,50
13,0,1,37,76,0,5890.084238,4887.334013,39.574,39.574,20,50
13,0,1,8,24,1,5798.451724,186.283363,24.455,36.6166,20,50
13,0,1,60,69,1,11052.70029,175.7337,30.82,63.2332,20,50
13,0,1,38,10,0,13017.30293,2963.808802,63.2332,63.2332,20,50
13,0,1,21,1,1,5547.246278,169.8971827,15.544,39.574,20,50
13,0,1,58,71,0,14392.71202,3931.05387,78.0202,78.0202,20,50
13,0,1,74,32,0,3986.474758,2701.911801,33.6592,33.6592,20,50
13,0,1,44,0,1,5966.615201,193.7765881,16.214,39.574,20,50
13,0,1,71,16,1,3635.097228,182.8654052,12.06,33.6592,20,50
13,0,1,14,24,1,9243.393276,199.4402906,31.289,51.4036,20,50
14,0,1,19,66,1,13725.40311,189.2684414,196.042,225.8902,20,50
14,0,1,79,14,0,14827.70464,14830.82644,181.5292,181.5292,20,50
14,0,1,19,57,1,8244.995678,182.710015,187.198,264.3364,20,50
14,0,1,23,1,0,9135.900163,3014.790255,54.361,54.361,20,50
14,0,1,53,76,1,5457.223094,181.9703848,124.352,137.1682,20,50
14,0,1,42,13,0,5522.653478,6431.22785,95.7646,95.7646,20,50
14,0,1,31,71,0,8946.938971,21052.57559,231.805,231.805,20,50
14,0,1,33,5,0,7886.740098,3338.29869,48.4462,48.4462,20,50
14,0,1,54,30,0,14039.95209,5822.082648,131.2534,131.2534,20,50
14,0,1,10,61,0,8738.092755,7185.145962,148.9978,148.9978,20,50
15,0,3,38,34,1,10329.00195,197.774148,28.207,45.4888,20,50
15,0,3,4,2,1,983,171.7015826,4.623,18.8722,20,50
15,0,3,12,10,0,7503.281549,896.2757608,36.6166,36.6166,20,50
15,0,3,62,55,1,8287.002441,171.4980569,17.085,39.574,20,50
15,0,3,43,47,1,7482,148.6328297,15.142,36.6166,20,50
15,0,3,64,66,1,4218.001953,189.5274661,9.916,24.787,20,50
15,0,3,78,76,1,4121,183.6591016,11.457,30.7018,20,50
15,0,3,59,57,1,2988.001953,177.2636946,9.715,21.8296,20,50
15,0,3,61,18,1,11579,170.5057295,24.053,54.361,20,50
15,0,3,35,39,1,1559,182.0188729,5.159,15.9148,20,50
16,0,3,37,76,0,5890.084238,3919.248067,39.574,39.574,20,50
16,0,3,8,24,1,5798.451724,175.0429314,19.765,36.6166,20,50
16,0,3,60,69,1,11052.70029,177.2756909,34.505,63.2332,20,50
16,0,3,38,10,0,13017.30293,722.0820467,63.2332,63.2332,20,50
16,0,3,21,1,1,5547.246278,191.4160255,16.482,39.574,20,50
16,0,3,58,71,1,14392.71202,168.0130234,33.701,78.0202,20,50
16,0,3,74,32,0,3986.474758,3986.484134,33.6592,33.6592,20,50
16,0,3,44,0,1,5966.615201,175.1181092,19.095,39.574,20,50
16,0,3,71,16,1,3635.097228,199.8461721,10.653,33.6592,20,50
16,0,3,14,24,1,9243.393276,191.8623399,30.552,51.4036,20,50
17,0,3,19,66,0,13725.40311,18443.3912,225.8902,225.8902,20,50
17,0,3,79,14,0,14827.70464,14024.19538,181.5292,181.5292,20,50
17,0,3,19,57,0,8244.995678,12719.68905,264.3364,264.3364,20,50
17,0,3,23,1,1,9135.900163,173.0504877,28.408,54.361,20,50
17,0,3,53,76,0,5457.223094,5031.813008,137.1682,137.1682,20,50
17,0,3,42,13,1,5522.653478,199.4511171,66.062,95.7646,20,50
17,0,3,31,71,0,8946.938971,5419.923451,231.805,231.805,20,50
17,0,3,33,5,0,7886.740098,3365.062753,48.4462,48.4462,20,50
17,0,3,54,30,1,14039.95209,167.5776962,85.894,131.2534,20,50
17,0,3,10,61,0,8738.092755,8738.087269,148.9978,148.9978,20,50
18,0,6,38,34,1,10329.00195,186.0239908,20.904,45.4888,20,50
18,0,6,4,2,1,983,192.9317506,4.69,18.8722,20,50
18,0,6,12,10,1,7503.281549,192.30198,20.77,36.6166,20,50
18,0,6,62,55,1,8287.002441,195.2744457,17.085,39.574,20,50
18,0,6,43,47,1,7482,179.0007152,15.611,36.6166,20,50
18,0,6,64,66,1,4218.001953,174.585586,9.849,24.787,20,50
18,0,6,78,76,1,4121,191.5197145,10.72,30.7018,20,50
18,0,6,59,57,1,2988.001953,185.7022463,10.251,21.8296,20,50
18,0,6,61,18,1,11579,197.1505453,22.579,54.361,20,50
18,0,6,35,39,1,1559,184.6405751,6.231,15.9148,20,50
19,0,6,37,76,0,5890.084238,5117.450966,39.574,39.574,20,50
19,0,6,8,24,0,5798.451724,2829.301012,36.6166,36.6166,20,50
19,0,6,60,69,1,11052.70029,175.9209267,26.13,63.2332,20,50
19,0,6,38,10,1,13017.30293,182.4370721,28.609,63.2332,20,50
19,0,6,21,1,1,5547.246278,173.9232751,24.723,39.574,20,50
19,0,6,58,71,1,14392.71202,182.8224846,34.371,78.0202,20,50
19,0,6,74,32,0,3986.474758,2327.3069,33.6592,33.6592,20,50
19,0,6,44,0,0,5966.615201,4193.034272,39.574,39.574,20,50
19,0,6,71,16,1,3635.097228,178.1057746,10.72,33.6592,20,50
19,0,6,14,24,1,9243.393276,183.8169242,26.264,51.4036,20,50
20,0,6,19,66,0,13725.40311,15273.52853,225.8902,225.8902,20,50
20,0,6,79,14,0,14827.70464,5211.143853,181.5292,181.5292,20,50
20,0,6,19,57,0,8244.995678,25939.53868,264.3364,264.3364,20,50
20,0,6,23,1,1,9135.900163,180.4545658,23.584,54.361,20,50
20,0,6,53,76,0,5457.223094,20066.42232,137.1682,137.1682,20,50
20,0,6,42,13,0,5522.653478,3656.235597,95.7646,95.7646,20,50
20,0,6,31,71,0,8946.938971,20971.05826,231.805,231.805,20,50
20,0,6,33,5,0,7886.740098,10935.6546,48.4462,48.4462,20,50
20,0,6,54,30,1,14039.95209,167.8190721,86.162,131.2534,20,50
20,0,6,10,61,0,8738.092755,1052.329532,148.9978,148.9978,20,50
21,0,8,38,34,1,10329.00195,175.4476271,23.785,45.4888,20,50
21,0,8,4,2,1,983,170.7891735,4.489,18.8722,20,50
21,0,8,12,10,0,7503.281549,7503.256269,36.6166,36.6166,20,50
21,0,8,62,55,1,8287.002441,197.8366939,16.482,39.574,20,50
21,0,8,43,47,1,7482,165.6058904,15.276,36.6166,20,50
21,0,8,64,66,1,4218.001953,182.6661487,9.581,24.787,20,50
21,0,8,78,76,1,4121,182.9566849,11.591,30.7018,20,50
21,0,8,59,57,1,2988.001953,189.8647494,7.504,21.8296,20,50
21,0,8,61,18,1,11579,194.5243444,23.785,54.361,20,50
21,0,8,35,39,1,1559,174.8419992,7.839,15.9148,20,50
22,0,8,37,76,0,5890.084238,4767.865164,39.574,39.574,20,50
22,0,8,8,24,1,5798.451724,172.1806696,17.956,36.6166,20,50
22,0,8,60,69,0,11052.70029,9658.232955,63.2332,63.2332,20,50
22,0,8,38,10,1,13017.30293,189.8382516,31.758,63.2332,20,50
22,0,8,21,1,1,5547.246278,168.4276594,15.075,39.574,20,50
22,0,8,58,71,1,14392.71202,180.3705618,36.515,78.0202,20,50
22,0,8,74,32,1,3986.474758,198.4246555,11.792,33.6592,20,50
22,0,8,44,0,1,5966.615201,177.7940526,16.817,39.574,20,50
22,0,8,71,16,1,3635.097228,174.7069287,11.055,33.6592,20,50
22,0,8,14,24,1,9243.393276,174.9042156,29.346,51.4036,20,50
23,0,8,19,66,1,13725.40311,192.6963028,131.186,225.8902,20,50
23,0,8,79,14,1,14827.70464,191.067699,136.68,181.5292,20,50
23,0,8,19,57,1,8244.995678,195.9242606,142.04,264.3364,20,50
23,0,8,23,1,1,9135.900163,197.3339996,25.125,54.361,20,50
23,0,8,53,76,1,5457.223094,182.0400011,124.218,137.1682,20,50
23,0,8,42,13,0,5522.653478,7472.996609,95.7646,95.7646,20,50
23,0,8,31,71,1,8946.938971,184.9260599,214.869,231.805,20,50
23,0,8,33,5,1,7886.740098,171.7179586,24.522,48.4462,20,50
23,0,8,54,30,1,14039.95209,172.3820127,85.827,131.2534,20,50
23,0,8,10,61,1,8738.092755,188.8119553,81.807,148.9978,20,50
24,0,1,38,34,1,10329.00195,176.7895616,27.068,45.4888,20,50
24,0,1,4,2,1,983,163.1043359,4.623,18.8722,20,50
24,0,1,12,10,0,7503.281549,5775.580221,36.6166,36.6166,20,50
24,0,1,62,55,1,8287.002441,168.9884395,17.018,39.574,20,50
24,0,1,43,47,1,7482,163.8291025,14.874,36.6166,20,50
24,0,1,64,66,1,4218.001953,192.3519666,11.725,24.787,20,50
24,0,1,78,76,1,4121,172.5094873,9.782,30.7018,20,50
24,0,1,59,57,1,2988.001953,172.9169725,7.638,21.8296,20,50
24,0,1,61,18,1,11579,188.6140816,22.914,54.361,20,50
24,0,1,35,39,1,1559,193.2210455,5.427,15.9148,20,50
25,0,1,37,76,0,5890.084238,5019.936215,39.574,39.574,20,50
25,0,1,8,24,1,5798.451724,183.6583699,19.363,36.6166,20,50
25,0,1,60,69,1,11052.70029,181.4555768,44.555,63.2332,20,50
25,0,1,38,10,1,13017.30293,197.6945987,62.779,63.2332,20,50
25,0,1,21,1,1,5547.246278,193.3977548,25.125,39.574,20,50
25,0,1,58,71,0,14392.71202,3854.597438,78.0202,78.0202,20,50
25,0,1,74,32,0,3986.474758,2768.511366,33.6592,33.6592,20,50
25,0,1,44,0,1,5966.615201,169.0870297,16.08,39.574,20,50
25,0,1,71,16,1,3635.097228,195.3003745,13.802,33.6592,20,50
25,0,1,14,24,1,9243.393276,173.5584992,31.624,51.4036,20,50
26,0,1,19,66,1,13725.40311,181.864661,195.372,225.8902,20,50
26,0,1,79,14,0,14827.70464,14878.72634,181.5292,181.5292,20,50
26,0,1,19,57,0,8244.995678,9520.295675,264.3364,264.3364,20,50
26,0,1,23,1,1,9135.900163,172.6517906,30.686,54.361,20,50
26,0,1,53,76,0,5457.223094,5327.401673,137.1682,137.1682,20,50
26,0,1,42,13,0,5522.653478,6195.92661,95.7646,95.7646,20,50
26,0,1,31,71,0,8946.938971,20968.83413,231.805,231.805,20,50
26,0,1,33,5,0,7886.740098,3327.043358,48.4462,48.4462,20,50
26,0,1,54,30,1,14039.95209,184.0021712,89.646,131.2534,20,50
26,0,1,10,61,0,8738.092755,6049.153221,148.9978,148.9978,20,50
27,0,3,38,34,1,10329.00195,187.7941326,24.12,45.4888,20,50
27,0,3,4,2,1,983,166.4165365,4.757,18.8722,20,50
27,0,3,12,10,1,7503.281549,183.3214061,33.366,36.6166,20,50
27,0,3,62,55,1,8287.002441,171.5374419,17.085,39.574,20,50
27,0,3,43,47,1,7482,191.9515156,15.678,36.6166,20,50
27,0,3,64,66,1,4218.001953,172.939314,9.916,24.787,20,50
27,0,3,78,76,1,4121,199.6824301,11.524,30.7018,20,50
27,0,3,59,57,1,2988.001953,179.8672946,13.668,21.8296,20,50
27,0,3,61,18,1,11579,185.9275277,23.048,54.361,20,50
27,0,3,35,39,1,1559,184.2245767,6.432,15.9148,20,50
28,0,3,37,76,0,5890.084238,5034.345246,39.574,39.574,20,50
28,0,3,8,24,1,5798.451724,188.5212014,19.43,36.6166,20,50
28,0,3,60,69,1,11052.70029,189.1717149,31.423,63.2332,20,50
28,0,3,38,10,0,13017.30293,734.287798,63.2332,63.2332,20,50
28,0,3,21,1,1,5547.246278,192.8234013,18.492,39.574,20,50
28,0,3,58,71,1,14392.71202,165.3996558,32.495,78.0202,20,50
28,0,3,74,32,0,3986.474758,3986.484134,33.6592,33.6592,20,50
28,0,3,44,0,1,5966.615201,177.6199554,15.209,39.574,20,50
28,0,3,71,16,1,3635.097228,185.354629,10.72,33.6592,20,50
28,0,3,14,24,1,9243.393276,174.1253853,33.969,51.4036,20,50
29,0,3,19,66,0,13725.40311,24584.96467,225.8902,225.8902,20,50
29,0,3,79,14,0,14827.70464,4264.806628,181.5292,181.5292,20,50
29,0,3,19,57,0,8244.995678,12419.64895,264.3364,264.3364,20,50
29,0,3,23,1,1,9135.900163,189.3211415,23.584,54.361,20,50
29,0,3,53,76,0,5457.223094,4470.110073,137.1682,137.1682,20,50
29,0,3,42,13,1,5522.653478,169.5257459,65.727,95.7646,20,50
29,0,3,31,71,0,8946.938971,20315.89106,231.805,231.805,20,50
29,0,3,33,5,0,7886.740098,9558.644908,48.4462,48.4462,20,50
29,0,3,54,30,1,14039.95209,196.6864997,85.626,131.2534,20,50
29,0,3,10,61,0,8738.092755,8745.521141,148.9978,148.9978,20,50
30,0,6,38,34,1,10329.00195,186.3481442,27.202,45.4888,20,50
30,0,6,4,2,1,983,193.8106804,4.422,18.8722,20,50
30,0,6,12,10,1,7503.281549,197.8614445,18.559,36.6166,20,50
30,0,6,62,55,1,8287.002441,197.4728979,16.281,39.574,20,50
30,0,6,43,47,1,7482,174.6500981,15.544,36.6166,20,50
30,0,6,64,66,1,4218.001953,177.6679723,9.916,24.787,20,50
30,0,6,78,76,0,4121,2585.639343,30.7018,30.7018,20,50
30,0,6,59,57,1,2988.001953,168.4060763,11.859,21.8296,20,50
30,0,6,61,18,1,11579,179.5934501,24.053,54.361,20,50
30,0,6,35,39,1,1559,184.0694062,5.829,15.9148,20,50
31,0,6,37,76,0,5890.084238,1156.502361,39.574,39.574,20,50
31,0,6,8,24,1,5798.451724,172.5798564,18.492,36.6166,20,50
31,0,6,60,69,1,11052.70029,178.5133878,35.242,63.2332,20,50
31,0,6,38,10,0,13017.30293,1520.218656,63.2332,63.2332,20,50
31,0,6,21,1,1,5547.246278,194.3035961,17.688,39.574,20,50
31,0,6,58,71,1,14392.71202,176.1204488,35.108,78.0202,20,50
31,0,6,74,32,1,3986.474758,182.6594572,20.569,33.6592,20,50
31,0,6,44,0,0,5966.615201,3532.303792,39.574,39.574,20,50
31,0,6,71,16,1,3635.097228,176.9911897,10.787,33.6592,20,50
31,0,6,14,24,1,9243.393276,181.8109931,24.254,51.4036,20,50
32,0,6,19,66,0,13725.40311,20661.82166,225.8902,225.8902,20,50
32,0,6,79,14,0,14827.70464,17295.57039,181.5292,181.5292,20,50
32,0,6,19,57,0,8244.995678,26030.79276,264.3364,264.3364,20,50
32,0,6,23,1,1,9135.900163,189.3938678,26.13,54.361,20,50
32,0,6,53,76,0,5457.223094,17726.18461,137.1682,137.1682,20,50
32,0,6,42,13,1,5522.653478,187.7323503,83.281,95.7646,20,50
32,0,6,31,71,0,8946.938971,20919.33722,231.805,231.805,20,50
32,0,6,33,5,0,7886.740098,8285.726116,48.4462,48.4462,20,50
32,0,6,54,30,1,14039.95209,175.7735286,85.894,131.2534,20,50
32,0,6,10,61,0,8738.092755,7365.428822,148.9978,148.9978,20,50
33,0,8,38,34,1,10329.00195,185.7437661,23.852,45.4888,20,50
33,0,8,4,2,1,983,187.1548375,4.556,18.8722,20,50
33,0,8,12,10,0,7503.281549,7503.283565,36.6166,36.6166,20,50
33,0,8,62,55,1,8287.002441,181.6464562,16.147,39.574,20,50
33,0,8,43,47,1,7482,194.348582,15.276,36.6166,20,50
33,0,8,64,66,1,4218.001953,188.992663,9.581,24.787,20,50
33,0,8,78,76,1,4121,169.786235,9.782,30.7018,20,50
33,0,8,59,57,1,2988.001953,192.7477088,7.571,21.8296,20,50
33,0,8,61,18,1,11579,181.9695635,24.187,54.361,20,50
33,0,8,35,39,1,1559,187.1070971,5.896,15.9148,20,50
34,0,8,37,76,0,5890.084238,4843.791907,39.574,39.574,20,50
34,0,8,8,24,1,5798.451724,193.8989499,21.038,36.6166,20,50
34,0,8,60,69,0,11052.70029,9590.00682,63.2332,63.2332,20,50
34,0,8,38,10,1,13017.30293,173.4437592,31.557,63.2332,20,50
34,0,8,21,1,1,5547.246278,174.7697072,14.204,39.574,20,50
34,0,8,58,71,1,14392.71202,188.9451417,36.448,78.0202,20,50
34,0,8,74,32,1,3986.474758,189.6302221,15.41,33.6592,20,50
34,0,8,44,0,1,5966.615201,196.7205376,17.152,39.574,20,50
34,0,8,71,16,1,3635.097228,171.8739611,10.854,33.6592,20,50
34,0,8,14,24,1,9243.393276,187.5500511,28.676,51.4036,20,50
35,0,8,19,66,1,13725.40311,165.5131511,124.553,225.8902,20,50
35,0,8,79,14,0,14827.70464,768.3268154,181.5292,181.5292,20,50
35,0,8,19,57,1,8244.995678,177.8795191,135.474,264.3364,20,50
35,0,8,23,1,1,9135.900163,164.7940522,23.718,54.361,20,50
35,0,8,53,76,1,5457.223094,194.6799906,121.27,137.1682,20,50
35,0,8,42,13,1,5522.653478,198.3340839,78.256,95.7646,20,50
35,0,8,31,71,1,8946.938971,188.6380424,124.285,231.805,20,50
35,0,8,33,5,0,7886.740098,3364.097491,48.4462,48.4462,20,50
35,0,8,54,30,1,14039.95209,170.6912394,85.961,131.2534,20,50
35,0,8,10,61,1,8738.092755,165.3377808,82.477,148.9978,20,50
